tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
110713,note_off,,,,,73,0,1,,,0,,,62,64
110713,note_off,,,,,0,0,1,,,0,,,74,64
110720,note_on,,,,,7,0,1,,,0,,,62,83
110720,note_on,,,,,0,0,2,,,1,,,45,78
110720,note_on,,,,,0,0,1,,,0,,,74,81
110720,note_on,,,,,10,0,2,,,1,,,57,79
110793,note_off,,,,,73,0,1,,,0,,,62,64
110793,note_off,,,,,73,0,2,,,1,,,57,64
110794,note_off,,,,,1,0,2,,,1,,,45,64
110794,note_off,,,,,1,0,1,,,0,,,74,64
110800,note_on,,,,,0,0,2,,,1,,,46,80
110800,note_on,,,,,0,0,1,,,0,,,62,85
110800,note_on,,,,,6,0,1,,,0,,,74,79
110800,note_on,,,,,6,0,2,,,1,,,58,82
110870,note_off,,,,,70,0,2,,,1,,,58,64
110872,note_off,,,,,2,0,2,,,1,,,46,64
110874,note_off,,,,,74,0,1,,,0,,,62,64
110874,note_off,,,,,0,0,1,,,0,,,74,64
110880,note_on,,,,,8,0,2,,,1,,,45,85
110880,note_on,,,,,0,0,1,,,0,,,62,81
110880,note_on,,,,,0,0,2,,,1,,,57,86
110880,note_on,,,,,6,0,1,,,0,,,74,83
110950,note_off,,,,,70,0,1,,,0,,,74,64
110954,note_off,,,,,4,0,1,,,0,,,62,64
110960,note_on,,,,,0,0,1,,,0,,,62,78
110960,note_on,,,,,6,0,1,,,0,,,74,79
110990,note_off,,,,,110,0,2,,,1,,,45,64
110993,note_off,,,,,3,0,2,,,1,,,57,64
111031,note_off,,,,,71,0,1,,,0,,,62,64
111034,note_off,,,,,3,0,1,,,0,,,74,64
111040,note_on,,,,,0,0,1,,,0,,,62,77
111040,note_on,,,,,6,0,1,,,0,,,74,80
111110,note_off,,,,,0,0,1,,,0,,,74,64
111110,note_off,,,,,70,0,1,,,0,,,62,64
111120,note_on,,,,,0,0,1,,,0,,,62,80
111120,note_on,,,,,10,0,1,,,0,,,74,79
111120,note_on,,,,,0,0,2,,,1,,,53,81
111120,note_on,,,,,127,0,2,,,1,,,41,84
111193,note_off,,,,,0,0,1,,,0,,,74,64
111193,note_off,,,,,73,0,1,,,0,,,62,64
111200,note_on,,,,,7,0,1,,,0,,,62,83
111200,note_on,,,,,0,0,1,,,0,,,74,85
111234,note_off,,,,,114,0,2,,,1,,,53,64
111234,note_off,,,,,0,0,2,,,1,,,41,64
111274,note_off,,,,,0,0,1,,,0,,,62,64
111274,note_off,,,,,74,0,1,,,0,,,74,64
111280,note_on,,,,,0,0,1,,,0,,,74,79
111280,note_on,,,,,6,0,1,,,0,,,62,81
111351,note_off,,,,,71,0,1,,,0,,,62,64
111354,note_off,,,,,3,0,1,,,0,,,74,64
111360,note_on,,,,,6,0,1,,,0,,,74,85
111360,note_on,,,,,126,0,2,,,1,,,50,85
111360,note_on,,,,,0,0,1,,,0,,,62,89
111360,note_on,,,,,0,0,2,,,1,,,38,83
111430,note_off,,,,,70,0,1,,,0,,,62,64
111434,note_off,,,,,4,0,1,,,0,,,74,64
111440,note_on,,,,,6,0,1,,,0,,,62,82
111440,note_on,,,,,0,0,1,,,0,,,74,78
111510,note_off,,,,,70,0,1,,,0,,,74,64
111513,note_off,,,,,3,0,1,,,0,,,62,64
111520,note_on,,,,,7,0,1,,,0,,,62,84
111520,note_on,,,,,0,0,1,,,0,,,74,83
111590,note_off,,,,,70,0,1,,,0,,,74,64
111591,note_off,,,,,231,0,2,,,1,,,50,64
111592,note_off,,,,,2,0,1,,,0,,,62,64
111592,note_off,,,,,1,0,2,,,1,,,38,64
111600,note_on,,,,,8,0,1,,,0,,,62,83
111600,note_on,,,,,0,0,1,,,0,,,74,85
111670,note_off,,,,,70,0,1,,,0,,,62,64
111671,note_off,,,,,1,0,1,,,0,,,74,64
111680,note_on,,,,,0,0,1,,,0,,,62,78
111680,note_on,,,,,9,0,1,,,0,,,74,81
111750,note_off,,,,,70,0,1,,,0,,,62,64
111754,note_off,,,,,4,0,1,,,0,,,74,64
111760,note_on,,,,,6,0,1,,,0,,,74,83
111760,note_on,,,,,0,0,1,,,0,,,62,79
111831,note_off,,,,,71,0,1,,,0,,,62,64
111834,note_off,,,,,3,0,1,,,0,,,74,64
111840,note_on,,,,,0,0,1,,,0,,,62,80
111840,note_on,,,,,6,0,1,,,0,,,74,85
111910,note_off,,,,,70,0,1,,,0,,,74,64
111911,note_off,,,,,1,0,1,,,0,,,62,64
111920,note_on,,,,,0,0,1,,,0,,,62,79
111920,note_on,,,,,9,0,1,,,0,,,74,81
111991,note_off,,,,,71,0,1,,,0,,,62,64
111992,note_off,,,,,1,0,1,,,0,,,74,64
112000,note_on,,,,,0,0,1,,,0,,,74,82
112000,note_on,,,,,8,0,1,,,0,,,62,82
112070,note_off,,,,,70,0,1,,,0,,,74,64
112074,note_off,,,,,4,0,1,,,0,,,62,64
112080,note_on,,,,,6,0,1,,,0,,,74,77
112080,note_on,,,,,0,0,1,,,0,,,84,81
112080,note_on,,,,,488,0,2,,,1,,,62,82
112080,note_on,,,,,0,0,2,,,1,,,50,84
112154,note_off,,,,,0,0,2,,,1,,,62,64
112154,note_off,,,,,74,0,2,,,1,,,50,64
112160,note_on,,,,,6,0,2,,,1,,,62,85
112160,note_on,,,,,0,0,2,,,1,,,50,79
112231,note_off,,,,,71,0,2,,,1,,,62,64
112232,note_off,,,,,1,0,2,,,1,,,50,64
112240,note_on,,,,,8,0,2,,,1,,,62,80
112240,note_on,,,,,0,0,2,,,1,,,50,83
112311,note_off,,,,,231,0,1,,,0,,,84,64
112312,note_off,,,,,1,0,1,,,0,,,74,64
112313,note_off,,,,,73,0,2,,,1,,,62,64
112314,note_off,,,,,1,0,2,,,1,,,50,64
112320,control_change,,,,,6,0,2,,,1,7,101,,
112320,note_on,,,,,0,0,2,,,1,,,39,83
112320,note_on,,,,,0,0,2,,,1,,,51,86
112320,note_on,,,,,8,0,1,,,0,,,79,81
112320,set_tempo,,,,,18240,1,0,437956,,,,,,
112320,note_on,,,,,0,0,1,,,0,,,75,86
112320,note_on,,,,,0,0,1,,,0,,,87,81
112320,control_change,,,,,0,0,1,,,0,7,101,,
112393,note_off,,,,,73,0,1,,,0,,,79,64
112400,note_on,,,,,7,0,1,,,0,,,79,82
112400,note_on,,,,,80,0,2,,,1,,,55,81
112400,note_on,,,,,0,0,2,,,1,,,58,83
112400,note_on,,,,,0,0,2,,,1,,,63,78
112400,note_on,,,,,0,0,2,,,1,,,67,80
112471,note_off,,,,,71,0,2,,,1,,,55,64
112473,note_off,,,,,2,0,2,,,1,,,67,64
112473,note_off,,,,,0,0,2,,,1,,,63,64
112473,note_off,,,,,0,0,2,,,1,,,58,64
112474,note_off,,,,,74,0,1,,,0,,,79,64
112480,note_on,,,,,0,0,2,,,1,,,58,81
112480,note_on,,,,,6,0,1,,,0,,,79,84
112480,note_on,,,,,7,0,2,,,1,,,55,80
112480,note_on,,,,,0,0,2,,,1,,,67,82
112480,note_on,,,,,0,0,2,,,1,,,63,82
112551,note_off,,,,,71,0,2,,,1,,,63,64
112552,note_off,,,,,1,0,2,,,1,,,58,64
112552,note_off,,,,,72,0,1,,,0,,,79,64
112553,note_off,,,,,1,0,1,,,0,,,87,64
112554,note_off,,,,,2,0,2,,,1,,,67,64
112554,note_off,,,,,1,0,1,,,0,,,75,64
112554,note_off,,,,,0,0,2,,,1,,,55,64
112560,note_on,,,,,0,0,2,,,1,,,67,79
112560,note_on,,,,,0,0,2,,,1,,,63,78
112560,note_on,,,,,0,0,2,,,1,,,58,81
112560,note_on,,,,,0,0,1,,,0,,,79,77
112560,note_on,,,,,6,0,1,,,0,,,75,81
112560,note_on,,,,,6,0,2,,,1,,,55,84
112615,set_tempo,,,,,295,1,0,441176,,,,,,
112631,note_off,,,,,71,0,2,,,1,,,55,64
112632,note_off,,,,,72,0,1,,,0,,,75,64
112632,note_off,,,,,0,0,2,,,1,,,58,64
112632,note_off,,,,,1,0,2,,,1,,,63,64
112633,note_off,,,,,1,0,1,,,0,,,79,64
112634,note_off,,,,,2,0,2,,,1,,,67,64
112640,note_on,,,,,0,0,1,,,0,,,75,77
112640,note_on,,,,,6,0,2,,,1,,,55,79
112640,note_on,,,,,0,0,2,,,1,,,67,81
112640,note_on,,,,,0,0,2,,,1,,,63,83
112640,note_on,,,,,0,0,2,,,1,,,58,84
112640,note_on,,,,,7,0,1,,,0,,,79,83
112710,note_off,,,,,70,0,1,,,0,,,75,64
112711,note_off,,,,,0,0,2,,,1,,,67,64
112711,note_off,,,,,71,0,2,,,1,,,58,64
112712,note_off,,,,,0,0,2,,,1,,,55,64
112712,note_off,,,,,1,0,2,,,1,,,63,64
112712,note_off,,,,,2,0,1,,,0,,,79,64
112720,note_on,,,,,0,0,2,,,1,,,67,82
112720,note_on,,,,,0,0,2,,,1,,,58,77
112720,note_on,,,,,0,0,2,,,1,,,55,79
112720,note_on,,,,,8,0,2,,,1,,,63,77
112720,note_on,,,,,0,0,1,,,0,,,79,78
112720,note_on,,,,,8,0,1,,,0,,,70,85
112720,note_on,,,,,0,0,1,,,0,,,75,83
112720,note_on,,,,,0,0,1,,,0,,,82,82
112791,note_off,,,,,71,0,1,,,0,,,79,64
112792,note_off,,,,,0,0,1,,,0,,,70,64
112792,note_off,,,,,72,0,2,,,1,,,67,64
112792,note_off,,,,,0,0,2,,,1,,,58,64
112792,note_off,,,,,1,0,1,,,0,,,82,64
112793,note_off,,,,,0,0,2,,,1,,,63,64
112793,note_off,,,,,1,0,1,,,0,,,75,64
112793,note_off,,,,,1,0,2,,,1,,,55,64
112799,control_change,,,,,6,0,1,,,0,7,102,,
112799,control_change,,,,,6,0,2,,,1,7,102,,
112800,note_on,,,,,0,0,1,,,0,,,79,87
112800,note_on,,,,,0,0,1,,,0,,,75,86
112800,note_on,,,,,0,0,2,,,1,,,55,84
112800,note_on,,,,,0,0,1,,,0,,,82,81
112800,note_on,,,,,0,0,2,,,1,,,63,83
112800,note_on,,,,,1,0,2,,,1,,,58,82
112800,note_on,,,,,1,0,1,,,0,,,70,87
112800,note_on,,,,,0,0,2,,,1,,,67,85
112871,note_off,,,,,71,0,1,,,0,,,79,64
112872,note_off,,,,,1,0,1,,,0,,,75,64
112872,note_off,,,,,72,0,2,,,1,,,63,64
112872,note_off,,,,,0,0,2,,,1,,,55,64
112872,note_off,,,,,0,0,2,,,1,,,67,64
112873,note_off,,,,,1,0,2,,,1,,,58,64
112880,note_on,,,,,0,0,2,,,1,,,58,84
112880,note_on,,,,,8,0,1,,,0,,,79,83
112880,note_on,,,,,7,0,2,,,1,,,55,82
112880,note_on,,,,,0,0,2,,,1,,,67,80
112880,note_on,,,,,0,0,2,,,1,,,63,80
112880,note_on,,,,,0,0,1,,,0,,,75,78
112910,set_tempo,,,,,295,1,0,444444,,,,,,
112950,note_off,,,,,0,0,2,,,1,,,55,64
112950,note_off,,,,,70,0,1,,,0,,,75,64
112950,note_off,,,,,70,0,2,,,1,,,58,64
112951,note_off,,,,,1,0,1,,,0,,,79,64
112953,note_off,,,,,3,0,2,,,1,,,67,64
112954,note_off,,,,,1,0,2,,,1,,,63,64
112960,note_on,,,,,0,0,2,,,1,,,55,84
112960,note_on,,,,,6,0,2,,,1,,,63,85
112960,note_on,,,,,0,0,2,,,1,,,67,77
112960,note_on,,,,,0,0,1,,,0,,,75,82
112960,note_on,,,,,9,0,1,,,0,,,79,82
112960,note_on,,,,,0,0,2,,,1,,,58,85
113030,note_off,,,,,0,0,2,,,1,,,55,64
113030,note_off,,,,,0,0,1,,,0,,,70,64
113030,note_off,,,,,70,0,2,,,1,,,67,64
113030,note_off,,,,,70,0,1,,,0,,,75,64
113032,note_off,,,,,2,0,1,,,0,,,79,64
113033,note_off,,,,,3,0,2,,,1,,,58,64
113034,note_off,,,,,1,0,2,,,1,,,63,64
113034,note_off,,,,,2,0,1,,,0,,,82,64
113040,note_on,,,,,6,0,2,,,1,,,58,80
113040,note_on,,,,,0,0,2,,,1,,,55,81
113040,note_on,,,,,0,0,2,,,1,,,63,85
113040,note_on,,,,,0,0,1,,,0,,,82,77
113040,note_on,,,,,0,0,2,,,1,,,71,84
113040,note_on,,,,,0,0,1,,,0,,,87,80
113040,note_on,,,,,0,0,1,,,0,,,79,79
113040,note_on,,,,,6,0,1,,,0,,,75,79
113110,note_off,,,,,70,0,2,,,1,,,71,64
113111,note_off,,,,,1,0,2,,,1,,,58,64
113112,note_off,,,,,1,0,2,,,1,,,63,64
113112,note_off,,,,,72,0,1,,,0,,,82,64
113112,note_off,,,,,0,0,2,,,1,,,55,64
113113,note_off,,,,,1,0,1,,,0,,,79,64
113120,note_on,,,,,0,0,2,,,1,,,63,83
113120,note_on,,,,,0,0,2,,,1,,,71,84
113120,note_on,,,,,0,0,2,,,1,,,58,78
113120,note_on,,,,,0,0,1,,,0,,,79,82
113120,note_on,,,,,7,0,1,,,0,,,82,81
113120,note_on,,,,,8,0,2,,,1,,,55,81
113190,note_off,,,,,70,0,1,,,0,,,79,64
113190,note_off,,,,,70,0,2,,,1,,,71,64
113192,note_off,,,,,2,0,1,,,0,,,82,64
113193,note_off,,,,,0,0,2,,,1,,,55,64
113193,note_off,,,,,3,0,2,,,1,,,58,64
113194,note_off,,,,,1,0,2,,,1,,,63,64
113200,note_on,,,,,0,0,2,,,1,,,71,77
113200,note_on,,,,,0,0,1,,,0,,,79,82
113200,note_on,,,,,0,0,2,,,1,,,55,83
113200,note_on,,,,,6,0,2,,,1,,,63,79
113200,note_on,,,,,0,0,2,,,1,,,58,83
113200,note_on,,,,,8,0,1,,,0,,,82,80
113205,set_tempo,,,,,295,1,0,447761,,,,,,
113270,note_off,,,,,70,0,2,,,1,,,55,64
113270,note_off,,,,,0,0,2,,,1,,,51,64
113270,note_off,,,,,70,0,1,,,0,,,87,64
113271,note_off,,,,,0,0,1,,,0,,,75,64
113271,note_off,,,,,0,0,2,,,1,,,58,64
113271,note_off,,,,,0,0,2,,,1,,,63,64
113271,note_off,,,,,1,0,1,,,0,,,79,64
113271,note_off,,,,,1,0,2,,,1,,,71,64
113272,note_off,,,,,1,0,1,,,0,,,82,64
113272,note_off,,,,,1,0,2,,,1,,,39,64
113279,control_change,,,,,7,0,1,,,0,7,103,,
113279,control_change,,,,,7,0,2,,,1,7,103,,
113280,note_on,,,,,1,0,2,,,1,,,39,88
113280,note_on,,,,,0,0,2,,,1,,,51,82
113280,note_on,,,,,0,0,1,,,0,,,80,86
113280,note_on,,,,,0,0,1,,,0,,,86,83
113280,note_on,,,,,0,0,1,,,0,,,74,82
113280,note_on,,,,,1,0,1,,,0,,,83,85
113351,note_off,,,,,0,0,1,,,0,,,83,64
113351,note_off,,,,,71,0,1,,,0,,,80,64
113360,note_on,,,,,0,0,2,,,1,,,71,82
113360,note_on,,,,,0,0,2,,,1,,,62,80
113360,note_on,,,,,0,0,2,,,1,,,65,77
113360,note_on,,,,,0,0,1,,,0,,,80,78
113360,note_on,,,,,9,0,1,,,0,,,83,77
113360,note_on,,,,,80,0,2,,,1,,,56,78
113431,note_off,,,,,71,0,1,,,0,,,83,64
113432,note_off,,,,,0,0,2,,,1,,,56,64
113432,note_off,,,,,72,0,2,,,1,,,71,64
113432,note_off,,,,,0,0,2,,,1,,,65,64
113433,note_off,,,,,1,0,2,,,1,,,62,64
113434,note_off,,,,,3,0,1,,,0,,,80,64
113440,note_on,,,,,0,0,2,,,1,,,71,78
113440,note_on,,,,,7,0,2,,,1,,,56,80
113440,note_on,,,,,0,0,2,,,1,,,65,80
113440,note_on,,,,,6,0,1,,,0,,,83,80
113440,note_on,,,,,0,0,2,,,1,,,62,81
113440,note_on,,,,,0,0,1,,,0,,,80,82
113501,set_tempo,,,,,296,1,0,451128,,,,,,
113510,note_off,,,,,70,0,1,,,0,,,83,64
113510,note_off,,,,,70,0,2,,,1,,,71,64
113511,note_off,,,,,0,0,1,,,0,,,74,64
113511,note_off,,,,,1,0,1,,,0,,,80,64
113513,note_off,,,,,3,0,2,,,1,,,62,64
113514,note_off,,,,,3,0,1,,,0,,,86,64
113514,note_off,,,,,1,0,2,,,1,,,65,64
113514,note_off,,,,,0,0,2,,,1,,,56,64
113520,note_on,,,,,0,0,1,,,0,,,86,78
113520,note_on,,,,,0,0,1,,,0,,,80,85
113520,note_on,,,,,0,0,2,,,1,,,65,81
113520,note_on,,,,,0,0,2,,,1,,,56,81
113520,note_on,,,,,6,0,2,,,1,,,62,85
113520,note_on,,,,,6,0,1,,,0,,,83,81
113520,note_on,,,,,0,0,1,,,0,,,74,83
113520,note_on,,,,,0,0,2,,,1,,,71,85
113590,note_off,,,,,70,0,2,,,1,,,71,64
113591,note_off,,,,,71,0,1,,,0,,,83,64
113592,note_off,,,,,1,0,1,,,0,,,80,64
113592,note_off,,,,,2,0,2,,,1,,,65,64
113592,note_off,,,,,0,0,2,,,1,,,62,64
113593,note_off,,,,,1,0,2,,,1,,,56,64
113600,note_on,,,,,0,0,2,,,1,,,65,82
113600,note_on,,,,,0,0,1,,,0,,,80,77
113600,note_on,,,,,0,0,2,,,1,,,56,82
113600,note_on,,,,,8,0,1,,,0,,,83,77
113600,note_on,,,,,7,0,2,,,1,,,62,82
113600,note_on,,,,,0,0,2,,,1,,,71,82
113630,note_off,,,,,30,0,1,,,0,,,74,64
113633,note_off,,,,,3,0,1,,,0,,,86,64
113640,note_on,,,,,0,0,1,,,0,,,75,80
113640,note_on,,,,,7,0,1,,,0,,,87,84
113670,note_off,,,,,70,0,2,,,1,,,62,64
113671,note_off,,,,,0,0,2,,,1,,,56,64
113671,note_off,,,,,1,0,2,,,1,,,71,64
113672,note_off,,,,,32,0,1,,,0,,,83,64
113673,note_off,,,,,1,0,1,,,0,,,80,64
113673,note_off,,,,,2,0,2,,,1,,,65,64
113680,note_on,,,,,0,0,1,,,0,,,80,84
113680,note_on,,,,,7,0,2,,,1,,,62,85
113680,note_on,,,,,0,0,2,,,1,,,65,83
113680,note_on,,,,,7,0,1,,,0,,,83,77
113680,note_on,,,,,0,0,2,,,1,,,71,85
113680,note_on,,,,,0,0,2,,,1,,,56,79
113751,note_off,,,,,71,0,2,,,1,,,62,64
113751,note_off,,,,,0,0,1,,,0,,,83,64
113751,note_off,,,,,71,0,1,,,0,,,80,64
113752,note_off,,,,,1,0,2,,,1,,,65,64
113753,note_off,,,,,2,0,1,,,0,,,75,64
113753,note_off,,,,,1,0,2,,,1,,,56,64
113754,note_off,,,,,1,0,1,,,0,,,87,64
113754,note_off,,,,,1,0,2,,,1,,,71,64
113759,control_change,,,,,5,0,1,,,0,7,104,,
113759,control_change,,,,,5,0,2,,,1,7,104,,
113760,note_on,,,,,1,0,2,,,1,,,65,84
113760,note_on,,,,,0,0,2,,,1,,,71,79
113760,note_on,,,,,1,0,1,,,0,,,83,85
113760,note_on,,,,,0,0,1,,,0,,,89,82
113760,note_on,,,,,0,0,2,,,1,,,62,79
113760,note_on,,,,,0,0,2,,,1,,,56,87
113760,note_on,,,,,0,0,1,,,0,,,77,81
113760,note_on,,,,,0,0,1,,,0,,,80,83
113796,set_tempo,,,,,295,1,0,454545,,,,,,
113830,note_off,,,,,70,0,1,,,0,,,80,64
113830,note_off,,,,,70,0,2,,,1,,,62,64
113832,note_off,,,,,2,0,1,,,0,,,83,64
113832,note_off,,,,,2,0,2,,,1,,,56,64
113834,note_off,,,,,2,0,2,,,1,,,71,64
113834,note_off,,,,,0,0,2,,,1,,,65,64
113840,note_on,,,,,0,0,2,,,1,,,71,81
113840,note_on,,,,,0,0,2,,,1,,,62,78
113840,note_on,,,,,0,0,2,,,1,,,56,84
113840,note_on,,,,,0,0,1,,,0,,,80,83
113840,note_on,,,,,8,0,1,,,0,,,83,82
113840,note_on,,,,,6,0,2,,,1,,,65,85
113911,note_off,,,,,71,0,2,,,1,,,71,64
113911,note_off,,,,,71,0,1,,,0,,,80,64
113911,note_off,,,,,0,0,2,,,1,,,56,64
113913,note_off,,,,,2,0,1,,,0,,,83,64
113913,note_off,,,,,2,0,2,,,1,,,62,64
113914,note_off,,,,,1,0,2,,,1,,,65,64
113920,note_on,,,,,6,0,2,,,1,,,56,79
113920,note_on,,,,,0,0,2,,,1,,,71,79
113920,note_on,,,,,0,0,1,,,0,,,80,84
113920,note_on,,,,,0,0,2,,,1,,,62,84
113920,note_on,,,,,7,0,1,,,0,,,83,78
113920,note_on,,,,,0,0,2,,,1,,,65,77
113991,note_off,,,,,71,0,2,,,1,,,71,64
113991,note_off,,,,,0,0,2,,,1,,,56,64
113991,note_off,,,,,71,0,1,,,0,,,83,64
113991,note_off,,,,,0,0,2,,,1,,,65,64
113992,note_off,,,,,1,0,1,,,0,,,80,64
113993,note_off,,,,,0,0,1,,,0,,,89,64
113993,note_off,,,,,1,0,1,,,0,,,77,64
113993,note_off,,,,,2,0,2,,,1,,,62,64
114000,note_on,,,,,0,0,2,,,1,,,62,78
114000,note_on,,,,,0,0,2,,,1,,,65,78
114000,note_on,,,,,0,0,1,,,0,,,75,78
114000,note_on,,,,,0,0,2,,,1,,,71,84
114000,note_on,,,,,7,0,1,,,0,,,83,84
114000,note_on,,,,,0,0,1,,,0,,,80,85
114000,note_on,,,,,7,0,2,,,1,,,56,78
114000,note_on,,,,,0,0,1,,,0,,,87,84
114070,note_off,,,,,70,0,2,,,1,,,71,64
114070,note_off,,,,,0,0,2,,,1,,,62,64
114073,note_off,,,,,73,0,1,,,0,,,80,64
114074,note_off,,,,,1,0,1,,,0,,,83,64
114074,note_off,,,,,4,0,2,,,1,,,65,64
114074,note_off,,,,,0,0,2,,,1,,,56,64
114080,note_on,,,,,0,0,1,,,0,,,80,84
114080,note_on,,,,,6,0,1,,,0,,,83,81
114080,note_on,,,,,0,0,2,,,1,,,71,79
114080,note_on,,,,,6,0,2,,,1,,,56,77
114080,note_on,,,,,0,0,2,,,1,,,65,82
114080,note_on,,,,,0,0,2,,,1,,,62,84
114091,set_tempo,,,,,295,1,0,458015,,,,,,
114110,note_off,,,,,0,0,1,,,0,,,87,64
114110,note_off,,,,,30,0,1,,,0,,,75,64
114120,note_on,,,,,0,0,1,,,0,,,86,79
114120,note_on,,,,,10,0,1,,,0,,,74,81
114150,note_off,,,,,70,0,2,,,1,,,56,64
114151,note_off,,,,,31,0,1,,,0,,,83,64
114152,note_off,,,,,2,0,2,,,1,,,71,64
114152,note_off,,,,,1,0,1,,,0,,,80,64
114153,note_off,,,,,1,0,2,,,1,,,65,64
114154,note_off,,,,,1,0,2,,,1,,,62,64
114160,note_on,,,,,8,0,1,,,0,,,84,80
114160,note_on,,,,,0,0,2,,,1,,,71,79
114160,note_on,,,,,0,0,2,,,1,,,62,81
114160,note_on,,,,,0,0,1,,,0,,,80,78
114160,note_on,,,,,0,0,2,,,1,,,56,77
114160,note_on,,,,,6,0,2,,,1,,,65,85
114230,note_off,,,,,70,0,2,,,1,,,51,64
114231,note_off,,,,,1,0,2,,,1,,,62,64
114231,note_off,,,,,0,0,1,,,0,,,86,64
114231,note_off,,,,,0,0,2,,,1,,,65,64
114231,note_off,,,,,71,0,1,,,0,,,84,64
114232,note_off,,,,,1,0,1,,,0,,,74,64
114233,note_off,,,,,1,0,1,,,0,,,80,64
114233,note_off,,,,,0,0,2,,,1,,,56,64
114233,note_off,,,,,2,0,2,,,1,,,71,64
114234,note_off,,,,,1,0,2,,,1,,,39,64
114239,control_change,,,,,6,0,1,,,0,7,105,,
114239,control_change,,,,,5,0,2,,,1,7,105,,
114240,note_on,,,,,1,0,1,,,0,,,87,86
114240,note_on,,,,,0,0,1,,,0,,,75,81
114240,note_on,,,,,1,0,2,,,1,,,39,89
114240,note_on,,,,,0,0,2,,,1,,,51,87
114320,note_on,,,,,0,0,2,,,1,,,59,80
114320,note_on,,,,,0,0,1,,,0,,,82,81
114320,note_on,,,,,0,0,2,,,1,,,63,78
114320,note_on,,,,,80,0,1,,,0,,,79,81
114320,note_on,,,,,80,0,2,,,1,,,54,81
114320,note_on,,,,,0,0,2,,,1,,,70,78
114387,set_tempo,,,,,296,1,0,461538,,,,,,
114390,note_off,,,,,70,0,2,,,1,,,63,64
114391,note_off,,,,,1,0,2,,,1,,,70,64
114392,note_off,,,,,72,0,1,,,0,,,79,64
114393,note_off,,,,,0,0,2,,,1,,,54,64
114393,note_off,,,,,2,0,2,,,1,,,59,64
114394,note_off,,,,,2,0,1,,,0,,,82,64
114400,note_on,,,,,0,0,2,,,1,,,59,85
114400,note_on,,,,,0,0,1,,,0,,,79,84
114400,note_on,,,,,7,0,2,,,1,,,54,78
114400,note_on,,,,,0,0,2,,,1,,,63,81
114400,note_on,,,,,6,0,1,,,0,,,82,83
114400,note_on,,,,,0,0,2,,,1,,,70,80
114472,note_off,,,,,72,0,2,,,1,,,70,64
114472,note_off,,,,,0,0,2,,,1,,,59,64
114472,note_off,,,,,72,0,1,,,0,,,79,64
114473,note_off,,,,,1,0,2,,,1,,,63,64
114474,note_off,,,,,1,0,2,,,1,,,54,64
114474,note_off,,,,,2,0,1,,,0,,,82,64
114480,note_on,,,,,0,0,2,,,1,,,54,81
114480,note_on,,,,,0,0,1,,,0,,,82,78
114480,note_on,,,,,6,0,2,,,1,,,63,80
114480,note_on,,,,,0,0,2,,,1,,,59,81
114480,note_on,,,,,0,0,2,,,1,,,70,81
114480,note_on,,,,,6,0,1,,,0,,,79,82
114550,note_off,,,,,70,0,2,,,1,,,59,64
114553,note_off,,,,,3,0,2,,,1,,,54,64
114553,note_off,,,,,0,0,2,,,1,,,70,64
114554,note_off,,,,,1,0,2,,,1,,,63,64
114554,note_off,,,,,74,0,1,,,0,,,82,64
114554,note_off,,,,,0,0,1,,,0,,,79,64
114560,note_on,,,,,0,0,1,,,0,,,82,80
114560,note_on,,,,,0,0,2,,,1,,,59,82
114560,note_on,,,,,0,0,2,,,1,,,70,80
114560,note_on,,,,,6,0,2,,,1,,,54,79
114560,note_on,,,,,0,0,2,,,1,,,63,79
114560,note_on,,,,,6,0,1,,,0,,,79,85
114631,note_off,,,,,71,0,2,,,1,,,59,64
114631,note_off,,,,,71,0,1,,,0,,,79,64
114633,note_off,,,,,2,0,1,,,0,,,82,64
114633,note_off,,,,,0,0,2,,,1,,,54,64
114633,note_off,,,,,0,0,2,,,1,,,70,64
114633,note_off,,,,,2,0,2,,,1,,,63,64
114640,note_on,,,,,7,0,2,,,1,,,54,81
114640,note_on,,,,,0,0,2,,,1,,,70,84
114640,note_on,,,,,0,0,2,,,1,,,63,79
114640,note_on,,,,,0,0,2,,,1,,,59,82
114640,note_on,,,,,7,0,1,,,0,,,82,80
114640,note_on,,,,,0,0,1,,,0,,,79,81
114682,set_tempo,,,,,295,1,0,465116,,,,,,
114710,note_off,,,,,70,0,2,,,1,,,54,64
114711,note_off,,,,,0,0,1,,,0,,,87,64
114711,note_off,,,,,0,0,1,,,0,,,75,64
114711,note_off,,,,,71,0,1,,,0,,,79,64
114711,note_off,,,,,1,0,2,,,1,,,63,64
114712,note_off,,,,,0,0,2,,,1,,,59,64
114712,note_off,,,,,1,0,2,,,1,,,70,64
114713,note_off,,,,,2,0,1,,,0,,,82,64
114719,control_change,,,,,6,0,1,,,0,7,106,,
114719,control_change,,,,,7,0,2,,,1,7,106,,
114720,note_on,,,,,0,0,2,,,1,,,63,81
114720,note_on,,,,,0,0,2,,,1,,,59,82
114720,note_on,,,,,0,0,2,,,1,,,54,81
114720,note_on,,,,,1,0,1,,,0,,,82,79
114720,note_on,,,,,0,0,1,,,0,,,79,85
114720,note_on,,,,,1,0,2,,,1,,,70,86
114790,note_off,,,,,70,0,2,,,1,,,63,64
114791,note_off,,,,,71,0,1,,,0,,,82,64
