tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
45272,note_on,,,,,23,0,1,,,,,,0,,61,54
45276,note_on,,,,,4,0,1,,,,,,0,,65,0
45281,note_on,,,,,5,0,1,,,,,,0,,56,0
45299,note_on,,,,,18,0,1,,,,,,0,,85,84
45300,note_on,,,,,1,0,1,,,,,,0,,73,82
45304,note_on,,,,,4,0,1,,,,,,0,,53,68
45307,note_on,,,,,3,0,1,,,,,,0,,61,0
45312,control_change,,,,,5,0,1,,,,64,0,0,,,
45331,control_change,,,,,19,0,1,,,,64,127,0,,,
45332,note_on,,,,,1,0,1,,,,,,0,,65,59
45335,note_on,,,,,3,0,1,,,,,,0,,73,0
45342,note_on,,,,,7,0,1,,,,,,0,,85,0
45348,note_on,,,,,6,0,1,,,,,,0,,53,0
45368,note_on,,,,,20,0,1,,,,,,0,,61,62
45374,note_on,,,,,6,0,1,,,,,,0,,65,0
45395,note_on,,,,,21,0,1,,,,,,0,,61,0
45399,note_on,,,,,4,0,1,,,,,,0,,77,82
45400,note_on,,,,,1,0,1,,,,,,0,,89,82
45401,note_on,,,,,1,0,1,,,,,,0,,49,89
45404,control_change,,,,,3,0,1,,,,64,0,0,,,
45419,note_on,,,,,15,0,1,,,,,,0,,77,0
45436,note_on,,,,,17,0,1,,,,,,0,,89,0
45436,control_change,,,,,0,0,1,,,,64,127,0,,,
45440,note_on,,,,,4,0,1,,,,,,0,,61,75
45468,note_on,,,,,28,0,1,,,,,,0,,56,75
45470,note_on,,,,,2,0,1,,,,,,0,,49,0
45482,note_on,,,,,12,0,1,,,,,,0,,61,0
45504,note_on,,,,,22,0,1,,,,,,0,,47,75
45504,note_on,,,,,0,0,1,,,,,,0,,94,93
45506,note_on,,,,,2,0,1,,,,,,0,,82,83
45510,note_on,,,,,4,0,1,,,,,,0,,56,0
45516,control_change,,,,,6,0,1,,,,64,0,0,,,
45537,note_on,,,,,21,0,1,,,,,,0,,53,58
45552,note_on,,,,,15,0,1,,,,,,0,,47,0
45552,control_change,,,,,0,0,1,,,,64,127,0,,,
45566,note_on,,,,,14,0,1,,,,,,0,,56,65
45579,note_on,,,,,13,0,1,,,,,,0,,53,0
45600,note_on,,,,,21,0,1,,,,,,0,,61,71
45602,note_on,,,,,2,0,1,,,,,,0,,56,0
45614,note_on,,,,,12,0,1,,,,,,0,,61,0
45616,note_on,,,,,2,0,1,,,,,,0,,94,0
45630,note_on,,,,,14,0,1,,,,,,0,,82,0
45634,note_on,,,,,4,0,1,,,,,,0,,65,44
45662,note_on,,,,,28,0,1,,,,,,0,,68,69
45690,note_on,,,,,0,0,1,,,,,,0,,80,83
45690,note_on,,,,,28,0,1,,,,,,0,,92,78
45692,note_on,,,,,2,0,1,,,,,,0,,73,79
45718,note_on,,,,,0,0,1,,,,,,0,,92,0
45718,note_on,,,,,26,0,1,,,,,,0,,73,0
45718,note_on,,,,,0,0,1,,,,,,0,,80,0
45724,note_on,,,,,6,0,1,,,,,,0,,68,0
45726,note_on,,,,,2,0,1,,,,,,0,,65,0
45790,note_on,,,,,64,0,1,,,,,,0,,77,76
45791,note_on,,,,,1,0,1,,,,,,0,,89,77
45810,note_on,,,,,19,0,1,,,,,,0,,77,0
45815,note_on,,,,,5,0,1,,,,,,0,,89,0
45842,set_tempo,,,,,602,1,0,,472441,,,,,,,
45872,note_on,,,,,57,0,1,,,,,,0,,46,76
45875,control_change,,,,,3,0,1,,,,64,0,0,,,
45876,note_on,,,,,1,0,1,,,,,,0,,75,78
45877,note_on,,,,,1,0,1,,,,,,0,,87,84
45908,control_change,,,,,31,0,1,,,,64,127,0,,,
45911,note_on,,,,,3,0,1,,,,,,0,,54,61
45929,note_on,,,,,18,0,1,,,,,,0,,87,0
45932,note_on,,,,,3,0,1,,,,,,0,,46,0
45934,note_on,,,,,2,0,1,,,,,,0,,75,0
45941,note_on,,,,,7,0,1,,,,,,0,,58,70
45945,note_on,,,,,4,0,1,,,,,,0,,54,0
45954,note_on,,,,,9,0,1,,,,,,0,,58,0
45974,note_on,,,,,0,0,1,,,,,,0,,73,80
45974,note_on,,,,,20,0,1,,,,,,0,,85,86
45976,note_on,,,,,2,0,1,,,,,,0,,61,52
45982,set_tempo,,,,,140,1,0,,468750,,,,,,,
45994,note_on,,,,,18,0,1,,,,,,0,,73,0
45996,note_on,,,,,2,0,1,,,,,,0,,61,0
46006,note_on,,,,,0,0,1,,,,,,0,,66,60
46006,note_on,,,,,10,0,1,,,,,,0,,85,0
46027,note_on,,,,,21,0,1,,,,,,0,,70,77
46030,note_on,,,,,3,0,1,,,,,,0,,66,0
46051,note_on,,,,,21,0,1,,,,,,0,,70,0
46065,note_on,,,,,14,0,1,,,,,,0,,73,87
46070,note_on,,,,,5,0,1,,,,,,0,,90,87
46071,note_on,,,,,1,0,1,,,,,,0,,78,80
46087,note_on,,,,,16,0,1,,,,,,0,,73,0
46092,note_on,,,,,5,0,1,,,,,,0,,78,0
46104,note_on,,,,,12,0,1,,,,,,0,,90,0
46122,set_tempo,,,,,140,1,0,,465116,,,,,,,
46156,note_on,,,,,52,0,1,,,,,,0,,94,93
46156,note_on,,,,,0,0,1,,,,,,0,,82,85
46178,note_on,,,,,22,0,1,,,,,,0,,82,0
46183,note_on,,,,,5,0,1,,,,,,0,,94,0
46246,set_tempo,,,,,124,1,0,,461538,,,,,,,
46247,note_on,,,,,64,0,1,,,,,,0,,45,75
46248,set_tempo,,,,,2,1,0,,461538,,,,,,,
46249,control_change,,,,,2,0,1,,,,64,0,0,,,
46250,set_tempo,,,,,2,1,0,,365854,,,,,,,
46250,note_on,,,,,1,0,1,,,,,,0,,84,79
46251,note_on,,,,,1,0,1,,,,,,0,,96,90
46280,control_change,,,,,29,0,1,,,,64,127,0,,,
46288,note_on,,,,,8,0,1,,,,,,0,,54,75
46294,note_on,,,,,6,0,1,,,,,,0,,45,0
46319,note_on,,,,,25,0,1,,,,,,0,,54,0
46328,note_on,,,,,9,0,1,,,,,,0,,57,77
46339,note_on,,,,,11,0,1,,,,,,0,,57,0
46348,note_on,,,,,9,0,1,,,,,,0,,96,0
46348,set_tempo,,,,,98,1,0,,368098,,,,,,,
46350,set_tempo,,,,,2,1,0,,437956,,,,,,,
46352,set_tempo,,,,,2,1,0,,441176,,,,,,,
46352,note_on,,,,,4,0,1,,,,,,0,,84,0
46356,set_tempo,,,,,4,1,0,,444444,,,,,,,
46358,set_tempo,,,,,2,1,0,,441176,,,,,,,
46360,note_on,,,,,8,0,1,,,,,,0,,61,79
46366,set_tempo,,,,,8,1,0,,444444,,,,,,,
46372,set_tempo,,,,,6,1,0,,447761,,,,,,,
46378,set_tempo,,,,,6,1,0,,451128,,,,,,,
46378,note_on,,,,,18,0,1,,,,,,0,,61,0
46386,set_tempo,,,,,8,1,0,,454545,,,,,,,
46392,set_tempo,,,,,6,1,0,,458015,,,,,,,
46392,note_on,,,,,14,0,1,,,,,,0,,66,80
46398,set_tempo,,,,,6,1,0,,461538,,,,,,,
46406,set_tempo,,,,,8,1,0,,465116,,,,,,,
46412,set_tempo,,,,,6,1,0,,468750,,,,,,,
46414,note_on,,,,,22,0,1,,,,,,0,,66,0
46418,set_tempo,,,,,6,1,0,,472441,,,,,,,
46420,note_on,,,,,6,0,1,,,,,,0,,69,73
46426,set_tempo,,,,,8,1,0,,476190,,,,,,,
46432,set_tempo,,,,,6,1,0,,480000,,,,,,,
46438,set_tempo,,,,,6,1,0,,483871,,,,,,,
46440,note_on,,,,,0,0,1,,,,,,0,,97,97
46440,note_on,,,,,20,0,1,,,,,,0,,73,88
46442,note_on,,,,,2,0,1,,,,,,0,,69,0
46442,note_on,,,,,0,0,1,,,,,,0,,85,78
46446,set_tempo,,,,,8,1,0,,487805,,,,,,,
46452,set_tempo,,,,,6,1,0,,491803,,,,,,,
46458,set_tempo,,,,,6,1,0,,495868,,,,,,,
46459,note_on,,,,,17,0,1,,,,,,0,,73,0
46460,note_on,,,,,1,0,1,,,,,,0,,85,0
46464,note_on,,,,,4,0,1,,,,,,0,,97,0
46464,set_tempo,,,,,6,1,0,,495868,,,,,,,
46472,set_tempo,,,,,8,1,0,,491803,,,,,,,
46478,set_tempo,,,,,6,1,0,,487805,,,,,,,
46484,set_tempo,,,,,6,1,0,,483871,,,,,,,
46490,set_tempo,,,,,6,1,0,,480000,,,,,,,
46498,set_tempo,,,,,8,1,0,,476190,,,,,,,
46504,set_tempo,,,,,6,1,0,,472441,,,,,,,
46510,set_tempo,,,,,6,1,0,,468750,,,,,,,
46516,set_tempo,,,,,6,1,0,,465116,,,,,,,
46522,set_tempo,,,,,6,1,0,,461538,,,,,,,
46530,note_on,,,,,66,0,1,,,,,,0,,90,84
46531,note_on,,,,,1,0,1,,,,,,0,,78,85
46566,note_on,,,,,35,0,1,,,,,,0,,90,0
46571,note_on,,,,,5,0,1,,,,,,0,,78,0
46572,set_tempo,,,,,50,1,0,,451128,,,,,,,
46616,note_on,,,,,45,0,1,,,,,,0,,45,81
46619,control_change,,,,,3,0,1,,,,64,0,0,,,
46620,note_on,,,,,1,0,1,,,,,,0,,88,83
46621,note_on,,,,,1,0,1,,,,,,0,,76,77
46624,set_tempo,,,,,52,1,0,,447761,,,,,,,
46644,note_on,,,,,23,0,1,,,,,,0,,54,71
46645,note_on,,,,,1,0,1,,,,,,0,,76,0
46648,note_on,,,,,3,0,1,,,,,,0,,88,0
46648,control_change,,,,,0,0,1,,,,64,127,0,,,
46663,note_on,,,,,15,0,1,,,,,,0,,45,0
46673,note_on,,,,,10,0,1,,,,,,0,,57,87
46675,note_on,,,,,2,0,1,,,,,,0,,54,0
46676,set_tempo,,,,,52,1,0,,444444,,,,,,,
46680,note_on,,,,,5,0,1,,,,,,0,,57,0
46708,note_on,,,,,28,0,1,,,,,,0,,62,76
46712,note_on,,,,,4,0,1,,,,,,0,,86,89
46713,note_on,,,,,1,0,1,,,,,,0,,74,81
46728,set_tempo,,,,,52,1,0,,441176,,,,,,,
46729,note_on,,,,,16,0,1,,,,,,0,,74,0
46734,note_on,,,,,5,0,1,,,,,,0,,86,0
46735,note_on,,,,,1,0,1,,,,,,0,,66,63
46737,note_on,,,,,2,0,1,,,,,,0,,62,0
46763,note_on,,,,,26,0,1,,,,,,0,,66,0
46768,note_on,,,,,5,0,1,,,,,,0,,69,81
46780,set_tempo,,,,,52,1,0,,437956,,,,,,,
46786,note_on,,,,,18,0,1,,,,,,0,,69,0
46796,set_tempo,,,,,16,1,0,,444444,,,,,,,
46809,note_on,,,,,23,0,1,,,,,,0,,78,96
46809,note_on,,,,,0,0,1,,,,,,0,,90,93
46810,note_on,,,,,1,0,1,,,,,,0,,74,100
46828,note_on,,,,,18,0,1,,,,,,0,,78,0
46835,note_on,,,,,7,0,1,,,,,,0,,90,0
46901,note_on,,,,,66,0,1,,,,,,0,,93,96
46902,note_on,,,,,1,0,1,,,,,,0,,74,0
46902,note_on,,,,,0,0,1,,,,,,0,,81,93
46915,note_on,,,,,13,0,1,,,,,,0,,81,0
46918,set_tempo,,,,,122,1,0,,441176,,,,,,,
46923,note_on,,,,,8,0,1,,,,,,0,,93,0
46997,note_on,,,,,74,0,1,,,,,,0,,85,92
46998,note_on,,,,,1,0,1,,,,,,0,,97,102
47014,note_on,,,,,16,0,1,,,,,,0,,85,0
47021,note_on,,,,,7,0,1,,,,,,0,,97,0
47040,set_tempo,,,,,122,1,0,,437956,,,,,,,
47051,control_change,,,,,30,0,1,,,,64,0,0,,,
47083,note_on,,,,,32,0,1,,,,,,0,,86,88
47084,note_on,,,,,1,0,1,,,,,,0,,98,96
47085,note_on,,,,,1,0,1,,,,,,0,,66,75
47087,note_on,,,,,0,0,1,,,,,,0,,69,67
47087,note_on,,,,,2,0,1,,,,,,0,,74,73
47090,control_change,,,,,3,0,1,,,,64,127,0,,,
47102,note_on,,,,,12,0,1,,,,,,0,,69,0
47102,note_on,,,,,0,0,1,,,,,,0,,74,0
47107,note_on,,,,,5,0,1,,,,,,0,,66,0
47116,control_change,,,,,9,0,1,,,,64,0,0,,,
47160,set_tempo,,,,,120,1,0,,434783,,,,,,,
47164,set_tempo,,,,,4,1,0,,437956,,,,,,,
47172,set_tempo,,,,,8,1,0,,441176,,,,,,,
47173,control_change,,,,,57,0,1,,,,64,127,0,,,
47175,note_on,,,,,2,0,1,,,,,,0,,57,88
47180,set_tempo,,,,,8,1,0,,444444,,,,,,,
47184,note_on,,,,,9,0,1,,,,,,0,,86,0
47186,set_tempo,,,,,6,1,0,,447761,,,,,,,
47186,note_on,,,,,2,0,1,,,,,,0,,98,0
47189,note_on,,,,,3,0,1,,,,,,0,,57,0
47194,set_tempo,,,,,8,1,0,,451128,,,,,,,
47200,set_tempo,,,,,6,1,0,,454545,,,,,,,
47208,set_tempo,,,,,8,1,0,,458015,,,,,,,
47216,set_tempo,,,,,8,1,0,,461538,,,,,,,
47222,set_tempo,,,,,6,1,0,,465116,,,,,,,
47230,set_tempo,,,,,8,1,0,,468750,,,,,,,
47236,set_tempo,,,,,6,1,0,,472441,,,,,,,
47244,set_tempo,,,,,8,1,0,,476190,,,,,,,
47252,set_tempo,,,,,8,1,0,,480000,,,,,,,
47258,set_tempo,,,,,6,1,0,,483871,,,,,,,
47264,note_on,,,,,0,0,1,,,,,,0,,66,79
47264,note_on,,,,,75,0,1,,,,,,0,,99,100
47265,note_on,,,,,1,0,1,,,,,,0,,87,94
47266,set_tempo,,,,,8,1,0,,487805,,,,,,,
47267,note_on,,,,,2,0,1,,,,,,0,,75,80
47272,set_tempo,,,,,6,1,0,,491803,,,,,,,
47274,note_on,,,,,7,0,1,,,,,,0,,72,66
47280,set_tempo,,,,,8,1,0,,495868,,,,,,,
47280,note_on,,,,,0,0,1,,,,,,0,,75,0
47280,note_on,,,,,6,0,1,,,,,,0,,72,0
47286,note_on,,,,,6,0,1,,,,,,0,,66,0
47288,set_tempo,,,,,8,1,0,,500000,,,,,,,
47294,set_tempo,,,,,6,1,0,,504202,,,,,,,
47302,set_tempo,,,,,8,1,0,,508475,,,,,,,
47308,control_change,,,,,22,0,1,,,,64,0,0,,,
47308,set_tempo,,,,,6,1,0,,512821,,,,,,,
47316,set_tempo,,,,,8,1,0,,517241,,,,,,,
47324,set_tempo,,,,,8,1,0,,521739,,,,,,,
47330,set_tempo,,,,,6,1,0,,526316,,,,,,,
47338,set_tempo,,,,,8,1,0,,530973,,,,,,,
47344,set_tempo,,,,,6,1,0,,535714,,,,,,,
47352,set_tempo,,,,,8,1,0,,540541,,,,,,,
47353,control_change,,,,,45,0,1,,,,64,0,0,,,
47354,note_on,,,,,1,0,1,,,,,,0,,56,91
47360,set_tempo,,,,,8,1,0,,545455,,,,,,,
47366,set_tempo,,,,,6,1,0,,550459,,,,,,,
47370,note_on,,,,,16,0,1,,,,,,0,,99,0
47374,set_tempo,,,,,8,1,0,,555556,,,,,,,
47376,note_on,,,,,6,0,1,,,,,,0,,87,0
47377,note_on,,,,,1,0,1,,,,,,0,,56,0
47378,set_tempo,,,,,4,1,0,,555556,,,,,,,
47382,set_tempo,,,,,4,1,0,,550459,,,,,,,
47384,set_tempo,,,,,2,1,0,,545455,,,,,,,
47386,set_tempo,,,,,2,1,0,,540541,,,,,,,
47388,set_tempo,,,,,2,1,0,,535714,,,,,,,
47390,set_tempo,,,,,2,1,0,,530973,,,,,,,
47392,set_tempo,,,,,2,1,0,,526316,,,,,,,
47394,set_tempo,,,,,2,1,0,,521739,,,,,,,
47396,set_tempo,,,,,2,1,0,,517241,,,,,,,
47398,set_tempo,,,,,2,1,0,,512821,,,,,,,
47400,set_tempo,,,,,2,1,0,,508475,,,,,,,
47404,set_tempo,,,,,4,1,0,,504202,,,,,,,
47406,set_tempo,,,,,2,1,0,,500000,,,,,,,
47408,set_tempo,,,,,2,1,0,,495868,,,,,,,
47410,set_tempo,,,,,2,1,0,,491803,,,,,,,
47412,set_tempo,,,,,2,1,0,,487805,,,,,,,
47414,set_tempo,,,,,2,1,0,,483871,,,,,,,
47416,set_tempo,,,,,2,1,0,,480000,,,,,,,
47418,set_tempo,,,,,2,1,0,,476190,,,,,,,
47420,set_tempo,,,,,2,1,0,,472441,,,,,,,
47422,set_tempo,,,,,2,1,0,,468750,,,,,,,
47424,set_tempo,,,,,2,1,0,,465116,,,,,,,
47428,set_tempo,,,,,4,1,0,,461538,,,,,,,
47430,set_tempo,,,,,2,1,0,,458015,,,,,,,
47432,set_tempo,,,,,2,1,0,,454545,,,,,,,
47434,set_tempo,,,,,2,1,0,,451128,,,,,,,
47436,set_tempo,,,,,2,1,0,,447761,,,,,,,
47438,set_tempo,,,,,2,1,0,,444444,,,,,,,
47439,note_on,,,,,62,0,1,,,,,,0,,100,96
47440,set_tempo,,,,,2,1,0,,441176,,,,,,,
47440,note_on,,,,,0,0,1,,,,,,0,,68,82
47440,note_on,,,,,0,0,1,,,,,,0,,76,81
47440,note_on,,,,,1,0,1,,,,,,0,,88,85
47442,set_tempo,,,,,2,1,0,,437956,,,,,,,
47442,note_on,,,,,2,0,1,,,,,,0,,71,77
47444,set_tempo,,,,,2,1,0,,434783,,,,,,,
47446,set_tempo,,,,,2,1,0,,431655,,,,,,,
47448,set_tempo,,,,,2,1,0,,428571,,,,,,,
47454,note_on,,,,,12,0,1,,,,,,0,,71,0
47455,note_on,,,,,1,0,1,,,,,,0,,76,0
47460,note_on,,,,,5,0,1,,,,,,0,,68,0
47474,set_tempo,,,,,26,1,0,,425532,,,,,,,
47498,set_tempo,,,,,24,1,0,,422535,,,,,,,
47508,control_change,,,,,48,0,1,,,,64,0,0,,,
47522,set_tempo,,,,,24,1,0,,419580,,,,,,,
47524,note_on,,,,,16,0,1,,,,,,0,,59,84
47534,note_on,,,,,10,0,1,,,,,,0,,88,0
47536,control_change,,,,,2,0,1,,,,64,0,0,,,
47538,note_on,,,,,2,0,1,,,,,,0,,100,0
47548,set_tempo,,,,,26,1,0,,416667,,,,,,,
47551,note_on,,,,,13,0,1,,,,,,0,,59,0
47572,set_tempo,,,,,24,1,0,,413793,,,,,,,
47596,set_tempo,,,,,24,1,0,,410959,,,,,,,
47605,note_on,,,,,54,0,1,,,,,,0,,90,91
47606,note_on,,,,,1,0,1,,,,,,0,,102,97
47607,note_on,,,,,1,0,1,,,,,,0,,78,81
47608,note_on,,,,,1,0,1,,,,,,0,,68,73
47610,note_on,,,,,2,0,1,,,,,,0,,71,73
47622,set_tempo,,,,,26,1,0,,408163,,,,,,,
47626,note_on,,,,,16,0,1,,,,,,0,,78,0
47628,note_on,,,,,2,0,1,,,,,,0,,68,0
47629,note_on,,,,,1,0,1,,,,,,0,,71,0
47646,set_tempo,,,,,24,1,0,,405405,,,,,,,
47670,control_change,,,,,41,0,1,,,,64,0,0,,,
47670,set_tempo,,,,,24,1,0,,402685,,,,,,,
47688,note_on,,,,,18,0,1,,,,,,0,,64,96
47697,control_change,,,,,9,0,1,,,,64,0,0,,,
47702,note_on,,,,,5,0,1,,,,,,0,,90,0
47706,note_on,,,,,4,0,1,,,,,,0,,102,0
47715,note_on,,,,,9,0,1,,,,,,0,,64,0
47720,set_tempo,,,,,50,1,0,,397351,,,,,,,
47768,note_on,,,,,53,0,1,,,,,,0,,103,100
47769,note_on,,,,,1,0,1,,,,,,0,,91,85
47770,note_on,,,,,1,0,1,,,,,,0,,71,79
47771,note_on,,,,,1,0,1,,,,,,0,,79,81
47773,note_on,,,,,2,0,1,,,,,,0,,76,68
47785,note_on,,,,,12,0,1,,,,,,0,,76,0
47786,note_on,,,,,1,0,1,,,,,,0,,79,0
47793,note_on,,,,,7,0,1,,,,,,0,,71,0
47802,control_change,,,,,9,0,1,,,,64,0,0,,,
47820,set_tempo,,,,,100,1,0,,394737,,,,,,,
47844,note_on,,,,,42,0,1,,,,,,0,,68,91
47846,control_change,,,,,2,0,1,,,,64,0,0,,,
47850,note_on,,,,,4,0,1,,,,,,0,,91,0
47857,note_on,,,,,7,0,1,,,,,,0,,103,0
47875,note_on,,,,,18,0,1,,,,,,0,,68,0
47920,set_tempo,,,,,100,1,0,,392157,,,,,,,
47922,note_on,,,,,0,0,1,,,,,,0,,92,87
47922,note_on,,,,,47,0,1,,,,,,0,,104,96
47923,note_on,,,,,1,0,1,,,,,,0,,80,82
47925,note_on,,,,,2,0,1,,,,,,0,,71,70
47927,note_on,,,,,2,0,1,,,,,,0,,76,64
47934,note_on,,,,,7,0,1,,,,,,0,,76,0
47939,note_on,,,,,5,0,1,,,,,,0,,71,0
47940,note_on,,,,,1,0,1,,,,,,0,,80,0
47986,control_change,,,,,46,0,1,,,,64,0,0,,,
48001,note_on,,,,,15,0,1,,,,,,0,,66,86
48011,note_on,,,,,10,0,1,,,,,,0,,104,0
48013,control_change,,,,,2,0,1,,,,64,0,0,,,
48020,set_tempo,,,,,100,1,0,,389610,,,,,,,
48028,note_on,,,,,15,0,1,,,,,,0,,92,0
48056,note_on,,,,,28,0,1,,,,,,0,,66,0
48076,note_on,,,,,20,0,1,,,,,,0,,81,72
48077,note_on,,,,,1,0,1,,,,,,0,,105,102
48078,note_on,,,,,1,0,1,,,,,,0,,93,90
48081,note_on,,,,,3,0,1,,,,,,0,,75,71
48083,note_on,,,,,2,0,1,,,,,,0,,72,79
48091,note_on,,,,,8,0,1,,,,,,0,,75,0
48094,note_on,,,,,3,0,1,,,,,,0,,81,0
48098,note_on,,,,,4,0,1,,,,,,0,,72,0
48120,set_tempo,,,,,100,1,0,,387097,,,,,,,
48154,control_change,,,,,56,0,1,,,,64,0,0,,,
48155,note_on,,,,,1,0,1,,,,,,0,,63,89
48173,control_change,,,,,18,0,1,,,,64,0,0,,,
48217,note_on,,,,,44,0,1,,,,,,0,,93,0
48220,set_tempo,,,,,100,1,0,,384615,,,,,,,
48224,note_on,,,,,7,0,1,,,,,,0,,105,0
48227,note_on,,,,,3,0,1,,,,,,0,,80,87
48228,note_on,,,,,1,0,1,,,,,,0,,104,95
48228,note_on,,,,,0,0,1,,,,,,0,,92,89
48231,note_on,,,,,3,0,1,,,,,,0,,75,80
48232,note_on,,,,,1,0,1,,,,,,0,,72,76
48234,set_tempo,,,,,14,1,0,,384615,,,,,,,
48242,note_on,,,,,10,0,1,,,,,,0,,72,0
48242,note_on,,,,,0,0,1,,,,,,0,,80,0
48244,note_on,,,,,2,0,1,,,,,,0,,75,0
48246,note_on,,,,,2,0,1,,,,,,0,,92,0
48248,note_on,,,,,2,0,1,,,,,,0,,104,0
48254,note_on,,,,,6,0,1,,,,,,0,,63,0
48300,control_change,,,,,46,0,1,,,,64,0,0,,,
48304,note_on,,,,,4,0,1,,,,,,0,,60,84
48308,note_on,,,,,4,0,1,,,,,,0,,89,87
48309,note_on,,,,,1,0,1,,,,,,0,,101,95
48321,control_change,,,,,12,0,1,,,,64,0,0,,,
48324,note_on,,,,,3,0,1,,,,,,0,,101,0
48326,note_on,,,,,2,0,1,,,,,,0,,89,0
48326,set_tempo,,,,,92,1,0,,382166,,,,,,,
48380,note_on,,,,,0,0,1,,,,,,0,,102,97
48380,note_on,,,,,54,0,1,,,,,,0,,78,77
48381,note_on,,,,,0,0,1,,,,,,0,,69,60
48381,note_on,,,,,1,0,1,,,,,,0,,90,80
48382,note_on,,,,,1,0,1,,,,,,0,,75,79
48391,note_on,,,,,9,0,1,,,,,,0,,75,0
48392,note_on,,,,,1,0,1,,,,,,0,,78,0
48393,note_on,,,,,1,0,1,,,,,,0,,69,0
48394,note_on,,,,,0,0,1,,,,,,0,,102,0
48394,note_on,,,,,1,0,1,,,,,,0,,90,0
48399,note_on,,,,,5,0,1,,,,,,0,,60,0
48416,set_tempo,,,,,90,1,0,,379747,,,,,,,
48445,control_change,,,,,46,0,1,,,,64,0,0,,,
48456,note_on,,,,,0,0,1,,,,,,0,,98,92
48456,note_on,,,,,11,0,1,,,,,,0,,57,69
48457,note_on,,,,,1,0,1,,,,,,0,,86,87
48465,control_change,,,,,8,0,1,,,,64,0,0,,,
48469,note_on,,,,,0,0,1,,,,,,0,,98,0
48469,note_on,,,,,4,0,1,,,,,,0,,86,0
48506,set_tempo,,,,,90,1,0,,377358,,,,,,,
48527,note_on,,,,,58,0,1,,,,,,0,,75,80
48529,note_on,,,,,0,0,1,,,,,,0,,66,77
48529,note_on,,,,,2,0,1,,,,,,0,,99,94
48530,note_on,,,,,1,0,1,,,,,,0,,87,92
48533,note_on,,,,,3,0,1,,,,,,0,,72,70
48540,note_on,,,,,0,0,1,,,,,,0,,75,0
48540,note_on,,,,,7,0,1,,,,,,0,,72,0
48545,note_on,,,,,5,0,1,,,,,,0,,66,0
48559,note_on,,,,,14,0,1,,,,,,0,,57,0
48581,control_change,,,,,22,0,1,,,,64,0,0,,,
48596,set_tempo,,,,,90,1,0,,375000,,,,,,,
48603,note_on,,,,,22,0,1,,,,,,0,,56,98
48608,control_change,,,,,5,0,1,,,,64,0,0,,,
48613,note_on,,,,,5,0,1,,,,,,0,,99,0
48620,note_on,,,,,7,0,1,,,,,,0,,87,0
48638,note_on,,,,,18,0,1,,,,,,0,,56,0
48678,note_on,,,,,40,0,1,,,,,,0,,100,92
48679,note_on,,,,,1,0,1,,,,,,0,,88,84
48679,note_on,,,,,0,0,1,,,,,,0,,68,81
48680,note_on,,,,,1,0,1,,,,,,0,,76,76
48683,note_on,,,,,3,0,1,,,,,,0,,71,79
48688,set_tempo,,,,,92,1,0,,372671,,,,,,,
48690,note_on,,,,,7,0,1,,,,,,0,,71,0
48693,note_on,,,,,3,0,1,,,,,,0,,76,0
48698,note_on,,,,,5,0,1,,,,,,0,,68,0
48749,control_change,,,,,51,0,1,,,,64,0,0,,,
48757,note_on,,,,,8,0,1,,,,,,0,,59,91
48764,note_on,,,,,7,0,1,,,,,,0,,88,0
48768,note_on,,,,,4,0,1,,,,,,0,,100,0
48772,control_change,,,,,4,0,1,,,,64,0,0,,,
48778,set_tempo,,,,,90,1,0,,370370,,,,,,,
48784,note_on,,,,,12,0,1,,,,,,0,,59,0
48830,note_on,,,,,46,0,1,,,,,,0,,78,82
48831,note_on,,,,,1,0,1,,,,,,0,,102,97
48832,note_on,,,,,1,0,1,,,,,,0,,90,87
48834,note_on,,,,,2,0,1,,,,,,0,,71,76
48834,note_on,,,,,0,0,1,,,,,,0,,68,82
48850,note_on,,,,,16,0,1,,,,,,0,,78,0
48853,note_on,,,,,3,0,1,,,,,,0,,71,0
48856,note_on,,,,,3,0,1,,,,,,0,,68,0
48868,set_tempo,,,,,90,1,0,,368098,,,,,,,
48890,control_change,,,,,34,0,1,,,,64,0,0,,,
48907,note_on,,,,,17,0,1,,,,,,0,,64,83
48916,control_change,,,,,9,0,1,,,,64,0,0,,,
48918,note_on,,,,,2,0,1,,,,,,0,,90,0
48919,note_on,,,,,1,0,1,,,,,,0,,102,0
48938,note_on,,,,,19,0,1,,,,,,0,,64,0
48958,set_tempo,,,,,90,1,0,,365854,,,,,,,
48981,note_on,,,,,43,0,1,,,,,,0,,103,103
48981,note_on,,,,,0,0,1,,,,,,0,,71,81
48982,note_on,,,,,0,0,1,,,,,,0,,91,87
48982,note_on,,,,,1,0,1,,,,,,0,,79,77
48985,note_on,,,,,3,0,1,,,,,,0,,76,71
48992,note_on,,,,,7,0,1,,,,,,0,,76,0
48996,note_on,,,,,4,0,1,,,,,,0,,79,0
49002,note_on,,,,,6,0,1,,,,,,0,,71,0
49038,note_on,,,,,36,0,1,,,,,,0,,91,0
49045,control_change,,,,,7,0,1,,,,64,0,0,,,
49050,set_tempo,,,,,92,1,0,,363636,,,,,,,
49050,note_on,,,,,5,0,1,,,,,,0,,103,0
49054,note_on,,,,,4,0,1,,,,,,0,,68,93
