tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,key,program,channel,control,value,note,velocity
320630,note_off,,,,,470,0,1,,,,0,,,66,64
320630,note_off,,,,,0,0,2,,,,1,,,58,64
320630,note_off,,,,,0,0,1,,,,0,,,58,64
320640,note_on,,,,,10,0,2,,,,1,,,51,57
320640,note_on,,,,,10,0,1,,,,0,,,44,73
320760,note_off,,,,,120,0,1,,,,0,,,44,64
320880,note_on,,,,,0,0,2,,,,1,,,60,39
320880,note_on,,,,,120,0,1,,,,0,,,46,73
320880,note_on,,,,,0,0,2,,,,1,,,66,29
320880,note_off,,,,,240,0,2,,,,1,,,51,64
321000,note_off,,,,,120,0,1,,,,0,,,46,64
321120,note_on,,,,,0,0,2,,,,1,,,56,51
321120,note_on,,,,,120,0,1,,,,0,,,48,75
321120,note_off,,,,,240,0,2,,,,1,,,66,64
321120,note_off,,,,,0,0,2,,,,1,,,60,64
321240,note_off,,,,,120,0,1,,,,0,,,48,64
321360,note_on,,,,,0,0,2,,,,1,,,60,51
321360,note_off,,,,,240,0,2,,,,1,,,56,64
321360,note_on,,,,,120,0,1,,,,0,,,49,79
321360,note_on,,,,,0,0,2,,,,1,,,66,41
321480,note_off,,,,,120,0,1,,,,0,,,49,64
321600,note_off,,,,,0,0,2,,,,1,,,60,64
321600,note_on,,,,,120,0,1,,,,0,,,53,63
321600,note_off,,,,,240,0,2,,,,1,,,66,64
321630,note_on,,,,,0,0,1,,,,0,,,51,81
321630,note_off,,,,,30,0,1,,,,0,,,53,64
321720,note_off,,,,,90,0,1,,,,0,,,51,64
321840,note_on,,,,,240,0,2,,,,1,,,66,45
321840,note_on,,,,,120,0,1,,,,0,,,50,71
321840,note_on,,,,,0,0,2,,,,1,,,60,25
321960,note_off,,,,,120,0,1,,,,0,,,50,64
322080,note_off,,,,,240,0,2,,,,1,,,66,64
322080,note_on,,,,,0,0,2,,,,1,,,56,61
322080,note_off,,,,,0,0,2,,,,1,,,60,64
322080,note_on,,,,,120,0,1,,,,0,,,51,79
322200,note_off,,,,,120,0,1,,,,0,,,51,64
322320,note_on,,,,,0,0,2,,,,1,,,66,33
322320,note_on,,,,,0,0,2,,,,1,,,60,45
322320,note_on,,,,,120,0,1,,,,0,,,48,83
322320,note_off,,,,,240,0,2,,,,1,,,56,64
322440,note_off,,,,,120,0,1,,,,0,,,48,64
322560,note_off,,,,,0,0,2,,,,1,,,60,64
322560,note_on,,,,,120,0,1,,,,0,,,49,75
322560,note_on,,,,,0,0,2,,,,1,,,53,57
322560,note_off,,,,,240,0,2,,,,1,,,66,64
322680,note_off,,,,,120,0,1,,,,0,,,49,64
322800,note_on,,,,,120,0,1,,,,0,,,51,73
322800,note_on,,,,,0,0,2,,,,1,,,61,55
322800,note_on,,,,,0,0,2,,,,1,,,65,65
322800,note_off,,,,,240,0,2,,,,1,,,53,64
322920,note_off,,,,,120,0,1,,,,0,,,51,64
323040,note_on,,,,,120,0,1,,,,0,,,53,81
323040,note_off,,,,,0,0,2,,,,1,,,61,64
323040,note_off,,,,,240,0,2,,,,1,,,65,64
323040,note_on,,,,,0,0,2,,,,1,,,56,63
323160,note_off,,,,,120,0,1,,,,0,,,53,64
323280,note_on,,,,,0,0,2,,,,1,,,65,73
323280,note_off,,,,,240,0,2,,,,1,,,56,64
323280,note_on,,,,,0,0,2,,,,1,,,61,61
323280,note_on,,,,,120,0,1,,,,0,,,54,63
323400,note_off,,,,,120,0,1,,,,0,,,54,64
323520,note_on,,,,,0,0,2,,,,1,,,53,67
323520,note_off,,,,,0,0,2,,,,1,,,61,64
323520,note_on,,,,,120,0,1,,,,0,,,58,73
323520,note_off,,,,,240,0,2,,,,1,,,65,64
323550,note_off,,,,,30,0,1,,,,0,,,58,64
323550,note_on,,,,,0,0,1,,,,0,,,56,73
323630,note_off,,,,,80,0,1,,,,0,,,56,64
323760,note_off,,,,,240,0,2,,,,1,,,53,64
323760,note_on,,,,,0,0,2,,,,1,,,61,45
323760,note_on,,,,,130,0,1,,,,0,,,55,71
323760,note_on,,,,,0,0,2,,,,1,,,65,65
323880,note_off,,,,,120,0,1,,,,0,,,55,64
324000,note_off,,,,,0,0,2,,,,1,,,61,64
324000,note_off,,,,,240,0,2,,,,1,,,65,64
324000,note_on,,,,,120,0,1,,,,0,,,56,79
324120,note_off,,,,,120,0,1,,,,0,,,56,64
324240,note_on,,,,,240,0,2,,,,1,,,65,61
324240,note_on,,,,,0,0,2,,,,1,,,61,59
324240,note_on,,,,,120,0,1,,,,0,,,53,61
324360,note_off,,,,,120,0,1,,,,0,,,53,64
324480,note_on,,,,,0,0,2,,,,1,,,51,45
324480,note_on,,,,,120,0,1,,,,0,,,54,77
324480,note_off,,,,,0,0,2,,,,1,,,61,64
324480,note_off,,,,,240,0,2,,,,1,,,65,64
324600,note_off,,,,,120,0,1,,,,0,,,54,64
324720,note_on,,,,,0,0,2,,,,1,,,60,39
324720,note_on,,,,,0,0,2,,,,1,,,66,67
324720,note_off,,,,,240,0,2,,,,1,,,51,64
324720,note_on,,,,,120,0,1,,,,0,,,57,49
324750,note_off,,,,,30,0,1,,,,0,,,57,64
324750,note_on,,,,,0,0,1,,,,0,,,58,69
324840,note_off,,,,,90,0,1,,,,0,,,58,64
324960,note_on,,,,,0,0,2,,,,1,,,56,51
324960,note_off,,,,,0,0,2,,,,1,,,60,64
324960,note_on,,,,,120,0,1,,,,0,,,51,63
324960,note_off,,,,,240,0,2,,,,1,,,66,64
325080,note_off,,,,,120,0,1,,,,0,,,51,64
325200,note_on,,,,,120,0,1,,,,0,,,53,63
325200,note_off,,,,,240,0,2,,,,1,,,56,64
325200,note_on,,,,,0,0,2,,,,1,,,60,51
325200,note_on,,,,,0,0,2,,,,1,,,66,57
325230,note_off,,,,,30,0,1,,,,0,,,53,64
325230,note_on,,,,,0,0,1,,,,0,,,54,59
325320,note_off,,,,,90,0,1,,,,0,,,54,64
325440,note_on,,,,,0,0,2,,,,1,,,51,47
325440,note_off,,,,,0,0,2,,,,1,,,60,64
325440,note_off,,,,,240,0,2,,,,1,,,66,64
325440,note_on,,,,,120,0,1,,,,0,,,48,71
325560,note_off,,,,,120,0,1,,,,0,,,48,64
325680,note_on,,,,,0,0,2,,,,1,,,60,43
325680,note_on,,,,,0,0,2,,,,1,,,66,53
325680,note_on,,,,,120,0,1,,,,0,,,50,53
325680,note_off,,,,,240,0,2,,,,1,,,51,64
325710,note_on,,,,,0,0,1,,,,0,,,51,57
325710,note_off,,,,,30,0,1,,,,0,,,50,64
325800,note_off,,,,,90,0,1,,,,0,,,51,64
325920,note_off,,,,,0,0,2,,,,1,,,60,64
325920,note_on,,,,,120,0,1,,,,0,,,44,69
325920,note_off,,,,,240,0,2,,,,1,,,66,64
325920,note_on,,,,,0,0,2,,,,1,,,56,65
326040,note_off,,,,,120,0,1,,,,0,,,44,64
326160,note_on,,,,,0,0,2,,,,1,,,66,55
326160,note_on,,,,,120,0,1,,,,0,,,47,57
326160,note_on,,,,,0,0,2,,,,1,,,60,45
326160,note_off,,,,,240,0,2,,,,1,,,56,64
326190,note_on,,,,,0,0,1,,,,0,,,48,55
326190,note_off,,,,,30,0,1,,,,0,,,47,64
326280,note_off,,,,,90,0,1,,,,0,,,48,64
326400,note_on,,,,,120,0,1,,,,0,,,49,67
326400,note_off,,,,,240,0,2,,,,1,,,66,64
326400,note_off,,,,,0,0,2,,,,1,,,60,64
326400,note_on,,,,,0,0,2,,,,1,,,53,55
326520,note_off,,,,,120,0,1,,,,0,,,49,64
326640,note_off,,,,,240,0,2,,,,1,,,53,64
326640,note_on,,,,,0,0,2,,,,1,,,65,63
326640,note_on,,,,,0,0,2,,,,1,,,61,67
326640,note_on,,,,,120,0,1,,,,0,,,52,61
326670,note_off,,,,,30,0,1,,,,0,,,52,64
326670,note_on,,,,,0,0,1,,,,0,,,53,51
326760,note_off,,,,,90,0,1,,,,0,,,53,64
326880,note_off,,,,,0,0,2,,,,1,,,61,64
326880,note_on,,,,,120,0,1,,,,0,,,44,59
326880,note_off,,,,,240,0,2,,,,1,,,65,64
326880,note_on,,,,,0,0,2,,,,1,,,56,63
327000,note_off,,,,,120,0,1,,,,0,,,44,64
327120,note_off,,,,,240,0,2,,,,1,,,56,64
327120,note_on,,,,,120,0,1,,,,0,,,48,57
327120,note_on,,,,,0,0,2,,,,1,,,65,55
327120,note_on,,,,,0,0,2,,,,1,,,61,41
327150,note_on,,,,,0,0,1,,,,0,,,49,53
327150,note_off,,,,,30,0,1,,,,0,,,48,64
327240,note_off,,,,,90,0,1,,,,0,,,49,64
327360,note_off,,,,,240,0,2,,,,1,,,65,64
327360,note_on,,,,,0,0,2,,,,1,,,53,19
327360,note_on,,,,,120,0,1,,,,0,,,41,75
327360,note_off,,,,,0,0,2,,,,1,,,61,64
327480,note_off,,,,,120,0,1,,,,0,,,41,64
327600,note_on,,,,,120,0,1,,,,0,,,43,65
327600,note_on,,,,,0,0,2,,,,1,,,65,63
327600,note_on,,,,,0,0,2,,,,1,,,61,47
327600,note_off,,,,,240,0,2,,,,1,,,53,64
327630,note_off,,,,,30,0,1,,,,0,,,43,64
327630,note_on,,,,,0,0,1,,,,0,,,44,63
327720,note_off,,,,,90,0,1,,,,0,,,44,64
327840,note_off,,,,,0,0,2,,,,1,,,61,64
327840,note_on,,,,,0,0,2,,,,1,,,56,57
327840,note_on,,,,,120,0,1,,,,0,,,37,73
327840,note_off,,,,,240,0,2,,,,1,,,65,64
327960,note_off,,,,,120,0,1,,,,0,,,37,64
328080,note_off,,,,,240,0,2,,,,1,,,56,64
328080,note_on,,,,,0,0,2,,,,1,,,65,71
328080,note_on,,,,,0,0,2,,,,1,,,61,69
328310,note_off,,,,,230,0,2,,,,1,,,65,64
328310,note_off,,,,,0,0,2,,,,1,,,61,64
328320,note_on,,,,,360,0,1,,,,0,,,80,73
328320,note_on,,,,,10,0,2,,,,1,,,51,77
328320,note_on,,,,,0,0,1,,,,0,,,68,69
328320,note_on,,,,,0,0,1,,,,0,,,72,83
328560,note_on,,,,,0,0,2,,,,1,,,56,47
328560,note_on,,,,,0,0,1,,,,0,,,70,71
328560,note_on,,,,,0,0,1,,,,0,,,73,93
328560,note_off,,,,,0,0,1,,,,0,,,68,64
328560,note_off,,,,,0,0,1,,,,0,,,72,64
328560,note_off,,,,,240,0,2,,,,1,,,51,64
328560,note_off,,,,,240,0,1,,,,0,,,80,64
328560,note_on,,,,,0,0,1,,,,0,,,82,73
328560,note_on,,,,,0,0,2,,,,1,,,66,63
328560,note_on,,,,,0,0,2,,,,1,,,60,73
328800,note_off,,,,,0,0,1,,,,0,,,70,64
328800,note_off,,,,,0,0,1,,,,0,,,73,64
328800,note_off,,,,,0,0,2,,,,1,,,56,64
328800,note_off,,,,,240,0,1,,,,0,,,82,64
328800,note_off,,,,,240,0,2,,,,1,,,66,64
328800,note_on,,,,,0,0,1,,,,0,,,72,67
328800,note_on,,,,,0,0,1,,,,0,,,75,83
328800,note_on,,,,,0,0,1,,,,0,,,84,79
328800,note_off,,,,,0,0,2,,,,1,,,60,64
328800,note_on,,,,,0,0,2,,,,1,,,44,73
329040,note_off,,,,,240,0,1,,,,0,,,84,64
329040,note_on,,,,,0,0,2,,,,1,,,60,79
329040,note_on,,,,,0,0,2,,,,1,,,66,55
329040,note_on,,,,,0,0,2,,,,1,,,56,53
329040,note_off,,,,,0,0,1,,,,0,,,75,64
329040,note_off,,,,,0,0,1,,,,0,,,72,64
329040,note_on,,,,,0,0,1,,,,0,,,85,73
329040,note_on,,,,,0,0,1,,,,0,,,77,93
329040,note_on,,,,,0,0,1,,,,0,,,73,45
329040,note_off,,,,,240,0,2,,,,1,,,44,64
329280,note_off,,,,,240,0,1,,,,0,,,85,64
329280,note_on,,,,,0,0,1,,,,0,,,78,91
329280,note_on,,,,,0,0,1,,,,0,,,87,83
329280,note_on,,,,,0,0,1,,,,0,,,75,67
329280,note_on,,,,,0,0,2,,,,1,,,51,69
329280,note_off,,,,,0,0,2,,,,1,,,60,64
329280,note_off,,,,,0,0,1,,,,0,,,73,64
329280,note_off,,,,,0,0,1,,,,0,,,77,64
329280,note_off,,,,,0,0,2,,,,1,,,56,64
329280,note_off,,,,,240,0,2,,,,1,,,66,64
329520,note_off,,,,,0,0,1,,,,0,,,78,64
329520,note_on,,,,,0,0,2,,,,1,,,56,53
329520,note_off,,,,,240,0,1,,,,0,,,87,64
329520,note_off,,,,,0,0,1,,,,0,,,75,64
329520,note_on,,,,,0,0,2,,,,1,,,60,75
329520,note_on,,,,,0,0,2,,,,1,,,66,65
329520,note_on,,,,,0,0,1,,,,0,,,74,75
329520,note_on,,,,,0,0,1,,,,0,,,77,91
329520,note_on,,,,,0,0,1,,,,0,,,86,77
329520,note_off,,,,,240,0,2,,,,1,,,51,64
329760,note_on,,,,,0,0,1,,,,0,,,87,79
329760,note_off,,,,,0,0,1,,,,0,,,77,64
329760,note_off,,,,,0,0,1,,,,0,,,74,64
329760,note_on,,,,,0,0,1,,,,0,,,75,67
329760,note_off,,,,,0,0,2,,,,1,,,56,64
329760,note_off,,,,,0,0,2,,,,1,,,60,64
329760,note_off,,,,,240,0,1,,,,0,,,86,64
329760,note_off,,,,,240,0,2,,,,1,,,66,64
329760,note_on,,,,,0,0,1,,,,0,,,78,87
329760,note_on,,,,,0,0,2,,,,1,,,44,63
330000,note_on,,,,,0,0,1,,,,0,,,72,63
330000,note_off,,,,,0,0,1,,,,0,,,78,64
330000,note_off,,,,,240,0,2,,,,1,,,44,64
330000,note_off,,,,,0,0,1,,,,0,,,75,64
330000,note_on,,,,,0,0,1,,,,0,,,84,91
330000,note_on,,,,,0,0,1,,,,0,,,75,75
330000,note_on,,,,,0,0,2,,,,1,,,66,69
330000,note_on,,,,,0,0,2,,,,1,,,60,77
330000,note_on,,,,,0,0,2,,,,1,,,56,57
330000,note_off,,,,,240,0,1,,,,0,,,87,64
330240,note_on,,,,,0,0,1,,,,0,,,73,53
330240,note_on,,,,,0,0,2,,,,1,,,49,77
330240,note_on,,,,,0,0,1,,,,0,,,85,69
330240,note_off,,,,,240,0,1,,,,0,,,84,64
330240,note_off,,,,,0,0,2,,,,1,,,56,64
330240,note_on,,,,,0,0,1,,,,0,,,77,93
330240,note_off,,,,,0,0,2,,,,1,,,60,64
330240,note_off,,,,,240,0,2,,,,1,,,66,64
330240,note_off,,,,,0,0,1,,,,0,,,72,64
330240,note_off,,,,,0,0,1,,,,0,,,75,64
330480,note_off,,,,,0,0,1,,,,0,,,73,64
330480,note_off,,,,,0,0,1,,,,0,,,77,64
330480,note_off,,,,,240,0,2,,,,1,,,49,64
330480,note_on,,,,,0,0,1,,,,0,,,80,87
330480,note_on,,,,,0,0,1,,,,0,,,75,69
330480,note_on,,,,,0,0,2,,,,1,,,56,67
330480,note_on,,,,,0,0,1,,,,0,,,87,73
330480,note_on,,,,,0,0,2,,,,1,,,65,73
330480,note_off,,,,,240,0,1,,,,0,,,85,64
330480,note_on,,,,,0,0,2,,,,1,,,61,75
330720,note_off,,,,,0,0,1,,,,0,,,80,64
330720,note_on,,,,,0,0,2,,,,1,,,44,63
330720,note_off,,,,,0,0,2,,,,1,,,56,64
330720,note_off,,,,,0,0,2,,,,1,,,61,64
330720,note_on,,,,,0,0,1,,,,0,,,77,59
330720,note_off,,,,,0,0,1,,,,0,,,75,64
330720,note_off,,,,,240,0,2,,,,1,,,65,64
330720,note_on,,,,,0,0,1,,,,0,,,89,91
330720,note_on,,,,,0,0,1,,,,0,,,85,75
330720,note_off,,,,,240,0,1,,,,0,,,87,64
330960,note_on,,,,,0,0,2,,,,1,,,65,67
330960,note_off,,,,,240,0,1,,,,0,,,89,64
330960,note_off,,,,,240,0,2,,,,1,,,44,64
330960,note_on,,,,,0,0,2,,,,1,,,56,61
330960,note_on,,,,,0,0,1,,,,0,,,90,79
330960,note_on,,,,,0,0,2,,,,1,,,61,75
330960,note_on,,,,,0,0,1,,,,0,,,78,75
330960,note_off,,,,,0,0,1,,,,0,,,85,64
330960,note_off,,,,,0,0,1,,,,0,,,77,64
330960,note_on,,,,,0,0,1,,,,0,,,87,83
331200,note_off,,,,,0,0,1,,,,0,,,87,64
331200,note_off,,,,,0,0,1,,,,0,,,78,64
331200,note_on,,,,,0,0,1,,,,0,,,89,93
331200,note_on,,,,,0,0,1,,,,0,,,80,67
331200,note_off,,,,,0,0,2,,,,1,,,56,64
331200,note_off,,,,,0,0,2,,,,1,,,61,64
331200,note_on,,,,,0,0,1,,,,0,,,92,69
331200,note_on,,,,,0,0,2,,,,1,,,49,83
331200,note_off,,,,,240,0,1,,,,0,,,90,64
331200,note_off,,,,,240,0,2,,,,1,,,65,64
331440,note_on,,,,,0,0,2,,,,1,,,61,75
331440,note_off,,,,,0,0,1,,,,0,,,92,64
331440,note_off,,,,,240,0,2,,,,1,,,49,64
331440,note_on,,,,,0,0,2,,,,1,,,65,65
331440,note_on,,,,,0,0,1,,,,0,,,91,77
331440,note_on,,,,,0,0,1,,,,0,,,88,79
331440,note_off,,,,,240,0,1,,,,0,,,89,64
331440,note_on,,,,,0,0,1,,,,0,,,80,65
331440,note_on,,,,,0,0,1,,,,0,,,79,75
331440,note_on,,,,,0,0,2,,,,1,,,56,47
331680,note_on,,,,,0,0,1,,,,0,,,89,93
331680,note_on,,,,,0,0,1,,,,0,,,92,75
331680,note_on,,,,,0,0,1,,,,0,,,80,75
331680,note_off,,,,,0,0,2,,,,1,,,61,64
331680,note_off,,,,,240,0,1,,,,0,,,79,64
331680,note_off,,,,,0,0,2,,,,1,,,56,64
331680,note_off,,,,,0,0,1,,,,0,,,88,64
331680,note_on,,,,,0,0,2,,,,1,,,44,63
331680,note_off,,,,,240,0,2,,,,1,,,65,64
331680,note_off,,,,,0,0,1,,,,0,,,91,64
331920,note_on,,,,,0,0,1,,,,0,,,89,75
331920,note_on,,,,,0,0,1,,,,0,,,85,69
331920,note_on,,,,,0,0,1,,,,0,,,77,61
331920,note_off,,,,,0,0,1,,,,0,,,89,64
331920,note_on,,,,,0,0,2,,,,1,,,61,73
331920,note_on,,,,,0,0,2,,,,1,,,56,69
331920,note_off,,,,,240,0,1,,,,0,,,80,64
331920,note_off,,,,,0,0,1,,,,0,,,92,64
331920,note_off,,,,,240,0,2,,,,1,,,44,64
331920,note_on,,,,,0,0,2,,,,1,,,65,71
332160,note_off,,,,,0,0,2,,,,1,,,61,64
332160,note_off,,,,,0,0,2,,,,1,,,56,64
332160,note_on,,,,,0,0,1,,,,0,,,90,87
332160,note_off,,,,,0,0,1,,,,0,,,89,64
332160,note_off,,,,,240,0,1,,,,0,,,77,64
332160,note_off,,,,,0,0,1,,,,0,,,85,64
332160,note_on,,,,,0,0,2,,,,1,,,51,71
332160,note_off,,,,,240,0,2,,,,1,,,65,64
332160,note_on,,,,,0,0,1,,,,0,,,82,75
332400,note_on,,,,,0,0,2,,,,1,,,60,75
332400,note_on,,,,,0,0,2,,,,1,,,56,53
332400,note_off,,,,,0,0,1,,,,0,,,82,64
332400,note_off,,,,,240,0,2,,,,1,,,51,64
332400,note_off,,,,,240,0,1,,,,0,,,90,64
332400,note_on,,,,,0,0,1,,,,0,,,91,87
332400,note_on,,,,,0,0,2,,,,1,,,66,67
332430,note_on,,,,,0,0,1,,,,0,,,92,91
332430,note_off,,,,,30,0,1,,,,0,,,91,64
332520,note_off,,,,,90,0,1,,,,0,,,92,64
332640,note_on,,,,,120,0,1,,,,0,,,87,75
332640,note_off,,,,,0,0,2,,,,1,,,60,64
332640,note_off,,,,,240,0,2,,,,1,,,66,64
332640,note_on,,,,,0,0,2,,,,1,,,44,75
332640,note_off,,,,,0,0,2,,,,1,,,56,64
332640,note_on,,,,,0,0,1,,,,0,,,78,77
332880,note_on,,,,,0,0,2,,,,1,,,60,79
332880,note_off,,,,,240,0,2,,,,1,,,44,64
332880,note_on,,,,,0,0,2,,,,1,,,56,55
332880,note_off,,,,,240,0,1,,,,0,,,87,64
332880,note_off,,,,,0,0,1,,,,0,,,78,64
332880,note_on,,,,,0,0,1,,,,0,,,89,87
332880,note_on,,,,,0,0,2,,,,1,,,66,71
332910,note_off,,,,,30,0,1,,,,0,,,89,64
332910,note_on,,,,,0,0,1,,,,0,,,90,91
333000,note_off,,,,,90,0,1,,,,0,,,90,64
333120,note_on,,,,,0,0,1,,,,0,,,75,69
333120,note_off,,,,,0,0,2,,,,1,,,56,64
333120,note_off,,,,,240,0,2,,,,1,,,66,64
333120,note_on,,,,,120,0,1,,,,0,,,84,83
333120,note_off,,,,,0,0,2,,,,1,,,60,64
333120,note_on,,,,,0,0,2,,,,1,,,51,67
333360,note_on,,,,,0,0,1,,,,0,,,86,73
333360,note_off,,,,,240,0,1,,,,0,,,84,64
333360,note_off,,,,,0,0,1,,,,0,,,75,64
333360,note_on,,,,,0,0,2,,,,1,,,60,83
333360,note_on,,,,,0,0,2,,,,1,,,66,73
333360,note_on,,,,,0,0,2,,,,1,,,56,59
333360,note_off,,,,,240,0,2,,,,1,,,51,64
333390,note_on,,,,,0,0,1,,,,0,,,87,87
333390,note_off,,,,,30,0,1,,,,0,,,86,64
333480,note_off,,,,,90,0,1,,,,0,,,87,64
333600,note_on,,,,,120,0,1,,,,0,,,80,77
333600,note_on,,,,,0,0,1,,,,0,,,72,67
333600,note_off,,,,,0,0,2,,,,1,,,60,64
333600,note_off,,,,,0,0,2,,,,1,,,56,64
333600,note_off,,,,,240,0,2,,,,1,,,66,64
333600,note_on,,,,,0,0,2,,,,1,,,44,75
333840,note_on,,,,,0,0,1,,,,0,,,83,79
333840,note_on,,,,,0,0,2,,,,1,,,66,71
333840,note_on,,,,,0,0,2,,,,1,,,60,77
333840,note_off,,,,,240,0,2,,,,1,,,44,64
333840,note_on,,,,,0,0,2,,,,1,,,56,61
333840,note_off,,,,,0,0,1,,,,0,,,72,64
333840,note_off,,,,,240,0,1,,,,0,,,80,64
333870,note_off,,,,,30,0,1,,,,0,,,83,64
333870,note_on,,,,,0,0,1,,,,0,,,84,75
333960,note_off,,,,,90,0,1,,,,0,,,84,64
334080,note_on,,,,,0,0,1,,,,0,,,77,75
334080,note_on,,,,,0,0,2,,,,1,,,49,75
334080,note_on,,,,,120,0,1,,,,0,,,85,91
334080,note_off,,,,,240,0,2,,,,1,,,66,64
334080,note_off,,,,,0,0,2,,,,1,,,56,64
334080,note_off,,,,,0,0,2,,,,1,,,60,64
334320,note_on,,,,,0,0,2,,,,1,,,65,75
334320,note_on,,,,,0,0,2,,,,1,,,56,57
334320,note_on,,,,,0,0,2,,,,1,,,61,77
334320,note_off,,,,,0,0,1,,,,0,,,77,64
334320,note_off,,,,,240,0,2,,,,1,,,49,64
334320,note_off,,,,,240,0,1,,,,0,,,85,64
334320,note_on,,,,,0,0,1,,,,0,,,88,77
334350,note_off,,,,,30,0,1,,,,0,,,88,64
334350,note_on,,,,,0,0,1,,,,0,,,89,87
334440,note_off,,,,,90,0,1,,,,0,,,89,64
334560,note_on,,,,,0,0,2,,,,1,,,44,71
334560,note_on,,,,,0,0,1,,,,0,,,73,67
334560,note_off,,,,,240,0,2,,,,1,,,65,64
334560,note_off,,,,,0,0,2,,,,1,,,56,64
334560,note_off,,,,,0,0,2,,,,1,,,61,64
334560,note_on,,,,,120,0,1,,,,0,,,80,77
334800,note_on,,,,,0,0,1,,,,0,,,84,73
334800,note_off,,,,,240,0,1,,,,0,,,80,64
334800,note_on,,,,,0,0,2,,,,1,,,56,61
334800,note_on,,,,,0,0,2,,,,1,,,61,75
334800,note_on,,,,,0,0,2,,,,1,,,65,71
334800,note_off,,,,,240,0,2,,,,1,,,44,64
334800,note_off,,,,,0,0,1,,,,0,,,73,64
334830,note_on,,,,,0,0,1,,,,0,,,85,77
334830,note_off,,,,,30,0,1,,,,0,,,84,64
334920,note_off,,,,,90,0,1,,,,0,,,85,64
335040,note_on,,,,,0,0,1,,,,0,,,68,67
335040,note_off,,,,,0,0,2,,,,1,,,56,64
335040,note_off,,,,,0,0,2,,,,1,,,61,64
335040,note_on,,,,,0,0,2,,,,1,,,49,65
335040,note_off,,,,,240,0,2,,,,1,,,65,64
335040,note_on,,,,,120,0,1,,,,0,,,77,71
335280,note_off,,,,,240,0,2,,,,1,,,49,64
335280,note_on,,,,,0,0,2,,,,1,,,61,75
335280,note_on,,,,,0,0,2,,,,1,,,65,77
335280,note_on,,,,,0,0,2,,,,1,,,56,69
335280,note_off,,,,,240,0,1,,,,0,,,77,64
335280,note_on,,,,,0,0,1,,,,0,,,79,87
335280,note_off,,,,,0,0,1,,,,0,,,68,64
335310,note_on,,,,,0,0,1,,,,0,,,80,73
335310,note_off,,,,,30,0,1,,,,0,,,79,64
335400,note_off,,,,,90,0,1,,,,0,,,80,64
335520,note_off,,,,,0,0,2,,,,1,,,61,64
335520,note_on,,,,,0,0,2,,,,1,,,44,55
335520,note_off,,,,,0,0,2,,,,1,,,56,64
335520,note_on,,,,,0,0,1,,,,0,,,65,75
335520,note_on,,,,,120,0,1,,,,0,,,73,79
335520,note_off,,,,,240,0,2,,,,1,,,65,64
335760,note_on,,,,,0,0,2,,,,1,,,65,77
335760,note_on,,,,,0,0,2,,,,1,,,56,71
335760,note_off,,,,,240,0,2,,,,1,,,44,64
335760,note_on,,,,,0,0,2,,,,1,,,61,63
335990,note_off,,,,,0,0,1,,,,0,,,65,64
335990,note_off,,,,,230,0,2,,,,1,,,65,64
335990,note_off,,,,,0,0,2,,,,1,,,61,64
335990,note_off,,,,,0,0,2,,,,1,,,56,64
335990,note_off,,,,,470,0,1,,,,0,,,73,64
335999,note_off,,,,,0,0,1,,,,0,,,80,64
335999,note_off,,,,,9,0,1,,,,0,,,80,64
336000,note_on,,,,,10,0,2,,,,1,,,51,77
336000,note_on,,,,,0,0,4,,,,3,,,84,93
336000,note_on,,,,,30960,0,4,,,,3,,,92,93
336000,note_on,,,,,0,0,4,,,,3,,,80,83
336240,note_on,,,,,0,0,2,,,,1,,,60,83
336240,note_on,,,,,0,0,2,,,,1,,,56,53
336240,note_off,,,,,240,0,2,,,,1,,,51,64
336240,note_on,,,,,0,0,2,,,,1,,,66,65
336240,note_off,,,,,0,0,4,,,,3,,,80,64
336240,note_off,,,,,0,0,4,,,,3,,,84,64
336240,note_on,,,,,0,0,4,,,,3,,,82,87
336240,note_on,,,,,0,0,4,,,,3,,,85,107
336240,note_on,,,,,0,0,4,,,,3,,,94,97
336240,note_off,,,,,240,0,4,,,,3,,,92,64
336480,note_on,,,,,0,0,4,,,,3,,,84,91
336480,note_on,,,,,0,0,4,,,,3,,,87,97
336480,note_on,,,,,0,0,4,,,,3,,,96,93
336480,note_off,,,,,0,0,2,,,,1,,,56,64
336480,note_off,,,,,0,0,2,,,,1,,,60,64
336480,note_off,,,,,240,0,2,,,,1,,,66,64
336480,note_on,,,,,0,0,2,,,,1,,,44,69
336480,note_off,,,,,0,0,4,,,,3,,,82,64
336480,note_off,,,,,0,0,4,,,,3,,,85,64
336480,note_off,,,,,240,0,4,,,,3,,,94,64
336720,note_off,,,,,0,0,4,,,,3,,,84,64
336720,note_on,,,,,0,0,4,,,,3,,,97,107
336720,note_on,,,,,0,0,2,,,,1,,,66,47
336720,note_on,,,,,0,0,2,,,,1,,,60,77
336720,note_on,,,,,0,0,2,,,,1,,,56,45
336720,note_off,,,,,240,0,2,,,,1,,,44,64
336720,note_on,,,,,0,0,4,,,,3,,,89,97
336720,note_on,,,,,0,0,4,,,,3,,,85,93
336720,note_off,,,,,0,0,4,,,,3,,,87,64
336720,note_off,,,,,240,0,4,,,,3,,,96,64
336960,note_off,,,,,0,0,2,,,,1,,,60,64
336960,note_off,,,,,0,0,4,,,,3,,,85,64
