tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
25155,note_on,,0,0,6,,,,,,,2,,,,66,80
25155,note_on,,0,0,5,,,,,,,1,,,,61,104
25155,note_on,,125,0,5,,,,,,,1,,,,58,104
25190,note_on,,35,0,6,,,,,,,2,,,,73,88
25190,note_on,,35,0,5,,,,,,,1,,,,73,88
25190,note_on,,0,0,6,,,,,,,2,,,,85,50
25190,note_on,,0,0,5,,,,,,,1,,,,85,50
25200,note_on,,10,0,6,,,,,,,2,,,,82,69
25200,note_on,,10,0,5,,,,,,,1,,,,82,69
25220,note_off,,20,0,5,,,,,,,1,,,,58,0
25220,note_off,,20,0,6,,,,,,,2,,,,58,0
25225,note_off,,5,0,5,,,,,,,1,,,,61,0
25225,note_off,,5,0,6,,,,,,,2,,,,61,0
25240,note_off,,0,0,6,,,,,,,2,,,,73,0
25240,note_off,,15,0,6,,,,,,,2,,,,66,0
25240,note_off,,0,0,5,,,,,,,1,,,,73,0
25240,note_off,,15,0,5,,,,,,,1,,,,66,0
25260,note_off,,20,0,6,,,,,,,2,,,,82,0
25260,note_off,,20,0,5,,,,,,,1,,,,82,0
25265,note_off,,5,0,5,,,,,,,1,,,,85,0
25265,note_off,,5,0,6,,,,,,,2,,,,85,0
25405,note_on,,140,0,6,,,,,,,2,,,,37,90
25405,note_on,,140,0,5,,,,,,,1,,,,37,90
25410,note_on,,5,0,5,,,,,,,1,,,,49,110
25410,note_on,,5,0,6,,,,,,,2,,,,49,110
25430,note_on,,0,0,5,,,,,,,1,,,,90,88
25430,note_on,,20,0,5,,,,,,,1,,,,78,88
25430,note_on,,0,0,6,,,,,,,2,,,,90,88
25430,note_on,,20,0,6,,,,,,,2,,,,78,88
25435,note_on,,5,0,6,,,,,,,2,,,,82,80
25435,note_on,,5,0,5,,,,,,,1,,,,82,80
25475,note_off,,40,0,5,,,,,,,1,,,,49,0
25475,note_off,,40,0,6,,,,,,,2,,,,49,0
25490,note_off,,15,0,5,,,,,,,1,,,,37,0
25490,note_off,,15,0,6,,,,,,,2,,,,37,0
25555,note_off,,65,0,5,,,,,,,1,,,,78,0
25555,note_off,,0,0,6,,,,,,,2,,,,90,0
25555,note_off,,65,0,6,,,,,,,2,,,,78,0
25555,note_off,,0,0,5,,,,,,,1,,,,90,0
25580,note_off,,25,0,6,,,,,,,2,,,,82,0
25580,note_off,,25,0,5,,,,,,,1,,,,82,0
25655,note_on,,0,0,5,,,,,,,1,,,,61,80
25655,note_on,,0,0,5,,,,,,,1,,,,58,84
25655,note_on,,0,0,6,,,,,,,2,,,,61,80
25655,note_on,,75,0,6,,,,,,,2,,,,66,84
25655,note_on,,0,0,6,,,,,,,2,,,,58,84
25655,note_on,,75,0,5,,,,,,,1,,,,66,84
25720,note_off,,65,0,6,,,,,,,2,,,,61,0
25720,note_off,,65,0,5,,,,,,,1,,,,61,0
25720,note_off,,0,0,5,,,,,,,1,,,,58,0
25720,note_off,,0,0,6,,,,,,,2,,,,58,0
25725,note_off,,5,0,6,,,,,,,2,,,,66,0
25725,note_off,,5,0,5,,,,,,,1,,,,66,0
25800,note_on,,75,0,5,,,,,,,1,,,,73,79
25800,note_on,,75,0,6,,,,,,,2,,,,73,79
25810,note_on,,10,0,5,,,,,,,1,,,,85,38
25810,note_on,,10,0,6,,,,,,,2,,,,85,38
25860,note_off,,0,0,6,,,,,,,2,,,,73,0
25860,note_off,,0,0,5,,,,,,,1,,,,73,0
25860,note_off,,50,0,6,,,,,,,2,,,,85,0
25860,note_off,,50,0,5,,,,,,,1,,,,85,0
25885,note_on,,25,0,6,,,,,,,2,,,,54,90
25885,note_on,,25,0,5,,,,,,,1,,,,54,90
25885,note_on,,0,0,5,,,,,,,1,,,,42,104
25885,note_on,,0,0,6,,,,,,,2,,,,42,104
25905,note_on,,0,0,5,,,,,,,1,,,,84,88
25905,note_on,,20,0,5,,,,,,,1,,,,72,88
25905,note_on,,0,0,6,,,,,,,2,,,,84,88
25905,note_on,,20,0,6,,,,,,,2,,,,72,88
25910,note_on,,5,0,5,,,,,,,1,,,,81,72
25910,note_on,,5,0,6,,,,,,,2,,,,81,72
25955,note_off,,45,0,5,,,,,,,1,,,,54,0
25955,note_off,,45,0,6,,,,,,,2,,,,54,0
25970,note_off,,15,0,6,,,,,,,2,,,,72,0
25970,note_off,,15,0,5,,,,,,,1,,,,72,0
25975,note_off,,5,0,6,,,,,,,2,,,,42,0
25975,note_off,,5,0,5,,,,,,,1,,,,42,0
25980,note_off,,0,0,6,,,,,,,2,,,,81,0
25980,note_off,,5,0,5,,,,,,,1,,,,84,0
25980,note_off,,0,0,5,,,,,,,1,,,,81,0
25980,note_off,,5,0,6,,,,,,,2,,,,84,0
26130,note_on,,0,0,6,,,,,,,2,,,,66,80
26130,note_on,,0,0,6,,,,,,,2,,,,61,80
26130,note_on,,0,0,5,,,,,,,1,,,,61,80
26130,note_on,,150,0,6,,,,,,,2,,,,58,88
26130,note_on,,150,0,5,,,,,,,1,,,,58,88
26130,note_on,,0,0,5,,,,,,,1,,,,66,80
26145,note_on,,0,0,6,,,,,,,2,,,,85,58
26145,note_on,,15,0,5,,,,,,,1,,,,73,80
26145,note_on,,0,0,5,,,,,,,1,,,,85,58
26145,note_on,,15,0,6,,,,,,,2,,,,73,80
26150,note_on,,5,0,6,,,,,,,2,,,,82,72
26150,note_on,,5,0,5,,,,,,,1,,,,82,72
26185,note_off,,35,0,5,,,,,,,1,,,,73,0
26185,note_off,,0,0,6,,,,,,,2,,,,61,0
26185,note_off,,0,0,5,,,,,,,1,,,,61,0
26185,note_off,,35,0,6,,,,,,,2,,,,73,0
26190,note_off,,5,0,6,,,,,,,2,,,,58,0
26190,note_off,,5,0,5,,,,,,,1,,,,58,0
26195,note_off,,5,0,6,,,,,,,2,,,,66,0
26195,note_off,,5,0,5,,,,,,,1,,,,66,0
26205,note_off,,10,0,6,,,,,,,2,,,,85,0
26205,note_off,,0,0,6,,,,,,,2,,,,82,0
26205,note_off,,0,0,5,,,,,,,1,,,,82,0
26205,note_off,,10,0,5,,,,,,,1,,,,85,0
26370,note_on,,0,0,5,,,,,,,1,,,,49,104
26370,note_on,,0,0,6,,,,,,,2,,,,49,104
26370,note_on,,165,0,5,,,,,,,1,,,,37,88
26370,note_on,,165,0,6,,,,,,,2,,,,37,88
26380,note_on,,10,0,5,,,,,,,1,,,,78,88
26380,note_on,,10,0,6,,,,,,,2,,,,78,88
26380,note_on,,0,0,6,,,,,,,2,,,,90,110
26380,note_on,,0,0,5,,,,,,,1,,,,90,110
26390,note_on,,10,0,5,,,,,,,1,,,,82,80
26390,note_on,,10,0,6,,,,,,,2,,,,82,80
26440,note_off,,50,0,5,,,,,,,1,,,,37,0
26440,note_off,,50,0,6,,,,,,,2,,,,37,0
26445,note_off,,5,0,6,,,,,,,2,,,,78,0
26445,note_off,,5,0,5,,,,,,,1,,,,78,0
26450,note_off,,0,0,6,,,,,,,2,,,,90,0
26450,note_off,,5,0,6,,,,,,,2,,,,49,0
26450,note_off,,5,0,5,,,,,,,1,,,,49,0
26450,note_off,,0,0,5,,,,,,,1,,,,90,0
26455,note_off,,5,0,5,,,,,,,1,,,,82,0
26455,note_off,,5,0,6,,,,,,,2,,,,82,0
26615,note_on,,160,0,6,,,,,,,2,,,,66,64
26615,note_on,,0,0,6,,,,,,,2,,,,58,72
26615,note_on,,0,0,5,,,,,,,1,,,,58,72
26615,note_on,,0,0,5,,,,,,,1,,,,61,77
26615,note_on,,160,0,5,,,,,,,1,,,,66,64
26615,note_on,,0,0,6,,,,,,,2,,,,61,77
26660,note_off,,45,0,6,,,,,,,2,,,,58,0
26660,note_off,,45,0,5,,,,,,,1,,,,58,0
26665,note_off,,5,0,5,,,,,,,1,,,,61,0
26665,note_off,,5,0,6,,,,,,,2,,,,61,0
26670,note_off,,5,0,5,,,,,,,1,,,,66,0
26670,note_off,,5,0,6,,,,,,,2,,,,66,0
26735,note_on,,65,0,5,,,,,,,1,,,,73,69
26735,note_on,,65,0,6,,,,,,,2,,,,73,69
26745,note_on,,10,0,5,,,,,,,1,,,,85,32
26745,note_on,,10,0,6,,,,,,,2,,,,85,32
26785,note_off,,40,0,6,,,,,,,2,,,,73,0
26785,note_off,,40,0,5,,,,,,,1,,,,73,0
26800,note_off,,15,0,5,,,,,,,1,,,,85,0
26800,note_off,,15,0,6,,,,,,,2,,,,85,0
26840,note_on,,40,0,6,,,,,,,2,,,,56,72
26840,note_on,,40,0,5,,,,,,,1,,,,56,72
26845,note_on,,5,0,5,,,,,,,1,,,,72,69
26845,note_on,,5,0,6,,,,,,,2,,,,72,69
26850,note_on,,5,0,5,,,,,,,1,,,,84,88
26850,note_on,,5,0,6,,,,,,,2,,,,84,88
26875,note_on,,25,0,5,,,,,,,1,,,,77,40
26875,note_on,,25,0,6,,,,,,,2,,,,77,40
26910,note_off,,0,0,5,,,,,,,1,,,,72,0
26910,note_off,,35,0,6,,,,,,,2,,,,77,0
26910,note_off,,0,0,6,,,,,,,2,,,,72,0
26910,note_off,,35,0,5,,,,,,,1,,,,77,0
26915,note_off,,5,0,6,,,,,,,2,,,,84,0
26915,note_off,,5,0,5,,,,,,,1,,,,84,0
26920,note_off,,5,0,5,,,,,,,1,,,,56,0
26920,note_off,,5,0,6,,,,,,,2,,,,56,0
27080,note_on,,160,0,6,,,,,,,2,,,,61,57
27080,note_on,,160,0,5,,,,,,,1,,,,61,57
27090,note_on,,10,0,5,,,,,,,1,,,,65,52
27090,note_on,,10,0,6,,,,,,,2,,,,65,52
27110,note_on,,20,0,5,,,,,,,1,,,,73,78
27110,note_on,,20,0,6,,,,,,,2,,,,73,78
27115,note_on,,5,0,5,,,,,,,1,,,,85,31
27115,note_on,,5,0,6,,,,,,,2,,,,85,31
27155,note_off,,40,0,5,,,,,,,1,,,,61,0
27155,note_off,,40,0,6,,,,,,,2,,,,61,0
27165,note_off,,10,0,5,,,,,,,1,,,,85,0
27165,note_off,,10,0,6,,,,,,,2,,,,85,0
27170,note_off,,5,0,5,,,,,,,1,,,,65,0
27170,note_off,,5,0,6,,,,,,,2,,,,65,0
27175,note_off,,5,0,6,,,,,,,2,,,,73,0
27175,note_off,,5,0,5,,,,,,,1,,,,73,0
27330,note_on,,155,0,5,,,,,,,1,,,,49,64
27330,note_on,,155,0,6,,,,,,,2,,,,49,64
27365,note_on,,35,0,5,,,,,,,1,,,,83,77
27365,note_on,,35,0,6,,,,,,,2,,,,83,77
27370,note_on,,5,0,5,,,,,,,1,,,,71,64
27370,note_on,,5,0,6,,,,,,,2,,,,71,64
27370,note_on,,0,0,6,,,,,,,2,,,,77,64
27370,note_on,,0,0,5,,,,,,,1,,,,77,64
27410,note_off,,40,0,6,,,,,,,2,,,,49,0
27410,note_off,,40,0,5,,,,,,,1,,,,49,0
27560,note_off,,150,0,6,,,,,,,2,,,,71,0
27560,note_off,,150,0,5,,,,,,,1,,,,71,0
27565,note_off,,5,0,6,,,,,,,2,,,,83,0
27565,note_off,,5,0,5,,,,,,,1,,,,83,0
27575,note_off,,10,0,5,,,,,,,1,,,,77,0
27575,note_off,,10,0,6,,,,,,,2,,,,77,0
27585,note_on,,0,0,6,,,,,,,2,,,,61,61
27585,note_on,,10,0,6,,,,,,,2,,,,65,54
27585,note_on,,0,0,5,,,,,,,1,,,,61,61
27585,note_on,,10,0,5,,,,,,,1,,,,65,54
27590,note_on,,5,0,6,,,,,,,2,,,,56,48
27590,note_on,,5,0,5,,,,,,,1,,,,56,48
27640,note_off,,0,0,5,,,,,,,1,,,,61,0
27640,note_off,,0,0,6,,,,,,,2,,,,61,0
27640,note_off,,50,0,5,,,,,,,1,,,,56,0
27640,note_off,,50,0,6,,,,,,,2,,,,56,0
27645,note_off,,5,0,6,,,,,,,2,,,,65,0
27645,note_off,,5,0,5,,,,,,,1,,,,65,0
27685,note_on,,40,0,5,,,,,,,1,,,,73,64
27685,note_on,,40,0,6,,,,,,,2,,,,73,64
27710,note_on,,25,0,5,,,,,,,1,,,,85,21
27710,note_on,,25,0,6,,,,,,,2,,,,85,21
27740,note_off,,30,0,6,,,,,,,2,,,,73,0
27740,note_off,,30,0,5,,,,,,,1,,,,73,0
27750,note_off,,10,0,6,,,,,,,2,,,,85,0
27750,note_off,,10,0,5,,,,,,,1,,,,85,0
27795,note_on,,45,0,5,,,,,,,1,,,,77,88
27795,note_on,,0,0,5,,,,,,,1,,,,72,88
27795,note_on,,45,0,6,,,,,,,2,,,,77,88
27795,note_on,,0,0,6,,,,,,,2,,,,72,88
27800,note_on,,5,0,6,,,,,,,2,,,,84,72
27800,note_on,,5,0,5,,,,,,,1,,,,84,72
27810,note_on,,10,0,6,,,,,,,2,,,,44,64
27810,note_on,,10,0,5,,,,,,,1,,,,44,64
27820,note_on,,10,0,6,,,,,,,2,,,,80,50
27820,note_on,,10,0,5,,,,,,,1,,,,80,50
27855,note_off,,35,0,6,,,,,,,2,,,,80,0
27855,note_off,,35,0,5,,,,,,,1,,,,80,0
27860,note_off,,5,0,5,,,,,,,1,,,,72,0
27860,note_off,,5,0,6,,,,,,,2,,,,72,0
27870,note_off,,10,0,6,,,,,,,2,,,,84,0
27870,note_off,,10,0,5,,,,,,,1,,,,84,0
27875,note_off,,5,0,5,,,,,,,1,,,,77,0
27875,note_off,,5,0,6,,,,,,,2,,,,77,0
27890,note_off,,15,0,6,,,,,,,2,,,,44,0
27890,note_off,,15,0,5,,,,,,,1,,,,44,0
28045,note_on,,155,0,6,,,,,,,2,,,,65,61
28045,note_on,,155,0,5,,,,,,,1,,,,65,61
28055,note_on,,0,0,6,,,,,,,2,,,,61,55
28055,note_on,,10,0,6,,,,,,,2,,,,56,55
28055,note_on,,0,0,5,,,,,,,1,,,,61,55
28055,note_on,,10,0,5,,,,,,,1,,,,56,55
28060,note_on,,0,0,5,,,,,,,1,,,,85,34
28060,note_on,,5,0,6,,,,,,,2,,,,73,68
28060,note_on,,0,0,6,,,,,,,2,,,,85,34
28060,note_on,,5,0,5,,,,,,,1,,,,73,68
28105,note_off,,0,0,5,,,,,,,1,,,,56,0
28105,note_off,,45,0,6,,,,,,,2,,,,61,0
28105,note_off,,0,0,6,,,,,,,2,,,,56,0
28105,note_off,,45,0,5,,,,,,,1,,,,61,0
28110,note_off,,5,0,5,,,,,,,1,,,,85,0
28110,note_off,,5,0,6,,,,,,,2,,,,85,0
28115,note_off,,5,0,5,,,,,,,1,,,,73,0
28115,note_off,,5,0,6,,,,,,,2,,,,73,0
28125,note_off,,10,0,6,,,,,,,2,,,,65,0
28125,note_off,,10,0,5,,,,,,,1,,,,65,0
28280,note_on,,155,0,5,,,,,,,1,,,,37,80
28280,note_on,,155,0,6,,,,,,,2,,,,37,80
28300,note_on,,20,0,6,,,,,,,2,,,,83,104
28300,note_on,,20,0,5,,,,,,,1,,,,83,104
28300,note_on,,0,0,5,,,,,,,1,,,,71,104
28300,note_on,,0,0,6,,,,,,,2,,,,71,104
28305,note_on,,5,0,5,,,,,,,1,,,,77,80
28305,note_on,,5,0,6,,,,,,,2,,,,77,80
28370,note_off,,65,0,6,,,,,,,2,,,,37,0
28370,note_off,,65,0,5,,,,,,,1,,,,37,0
28495,note_off,,125,0,6,,,,,,,2,,,,71,0
28495,note_off,,125,0,5,,,,,,,1,,,,71,0
28510,note_off,,15,0,6,,,,,,,2,,,,83,0
28510,note_off,,15,0,5,,,,,,,1,,,,83,0
28515,note_off,,5,0,6,,,,,,,2,,,,77,0
28515,note_off,,5,0,5,,,,,,,1,,,,77,0
28520,note_on,,5,0,5,,,,,,,1,,,,56,68
28520,note_on,,5,0,6,,,,,,,2,,,,56,68
28525,note_on,,5,0,5,,,,,,,1,,,,65,55
28525,note_on,,5,0,6,,,,,,,2,,,,65,55
28530,note_on,,5,0,6,,,,,,,2,,,,61,59
28530,note_on,,5,0,5,,,,,,,1,,,,61,59
28575,note_off,,45,0,6,,,,,,,2,,,,56,0
28575,note_off,,45,0,5,,,,,,,1,,,,56,0
28585,note_off,,10,0,5,,,,,,,1,,,,65,0
28585,note_off,,0,0,6,,,,,,,2,,,,61,0
28585,note_off,,10,0,6,,,,,,,2,,,,65,0
28585,note_off,,0,0,5,,,,,,,1,,,,61,0
28665,note_on,,0,0,5,,,,,,,1,,,,85,46
28665,note_on,,0,0,6,,,,,,,2,,,,85,46
28665,note_on,,80,0,6,,,,,,,2,,,,73,69
28665,note_on,,80,0,5,,,,,,,1,,,,73,69
28720,note_off,,55,0,5,,,,,,,1,,,,85,0
28720,note_off,,55,0,6,,,,,,,2,,,,85,0
28725,note_off,,5,0,6,,,,,,,2,,,,73,0
28725,note_off,,5,0,5,,,,,,,1,,,,73,0
28750,note_on,,25,0,6,,,,,,,2,,,,54,64
28750,note_on,,25,0,5,,,,,,,1,,,,54,64
28760,note_on,,0,0,5,,,,,,,1,,,,72,72
28760,note_on,,0,0,6,,,,,,,2,,,,72,72
28760,note_on,,10,0,6,,,,,,,2,,,,84,88
28760,note_on,,10,0,5,,,,,,,1,,,,84,88
28765,note_on,,5,0,5,,,,,,,1,,,,81,64
28765,note_on,,5,0,6,,,,,,,2,,,,81,64
28825,note_off,,60,0,6,,,,,,,2,,,,72,0
28825,note_off,,60,0,5,,,,,,,1,,,,72,0
28835,note_off,,0,0,6,,,,,,,2,,,,81,0
28835,note_off,,0,0,6,,,,,,,2,,,,54,0
28835,note_off,,10,0,5,,,,,,,1,,,,84,0
28835,note_off,,10,0,6,,,,,,,2,,,,84,0
28835,note_off,,0,0,5,,,,,,,1,,,,81,0
28835,note_off,,0,0,5,,,,,,,1,,,,54,0
28995,note_on,,160,0,6,,,,,,,2,,,,61,68
28995,note_on,,160,0,5,,,,,,,1,,,,61,68
29000,note_on,,5,0,5,,,,,,,1,,,,66,64
29000,note_on,,5,0,6,,,,,,,2,,,,66,64
29005,note_on,,5,0,6,,,,,,,2,,,,58,59
29005,note_on,,5,0,5,,,,,,,1,,,,58,59
29010,note_on,,5,0,6,,,,,,,2,,,,85,47
29010,note_on,,5,0,5,,,,,,,1,,,,85,47
29015,note_on,,5,0,5,,,,,,,1,,,,73,80
29015,note_on,,5,0,6,,,,,,,2,,,,73,80
29020,note_on,,5,0,5,,,,,,,1,,,,82,68
29020,note_on,,5,0,6,,,,,,,2,,,,82,68
29045,note_off,,25,0,6,,,,,,,2,,,,66,0
29045,note_off,,25,0,5,,,,,,,1,,,,66,0
29050,note_off,,5,0,6,,,,,,,2,,,,58,0
29050,note_off,,5,0,5,,,,,,,1,,,,58,0
29055,note_off,,5,0,5,,,,,,,1,,,,82,0
29055,note_off,,5,0,6,,,,,,,2,,,,82,0
29060,note_off,,5,0,5,,,,,,,1,,,,61,0
29060,note_off,,5,0,6,,,,,,,2,,,,61,0
29070,note_off,,10,0,5,,,,,,,1,,,,85,0
29070,note_off,,10,0,6,,,,,,,2,,,,85,0
29075,note_off,,5,0,5,,,,,,,1,,,,73,0
29075,note_off,,5,0,6,,,,,,,2,,,,73,0
29235,note_on,,160,0,6,,,,,,,2,,,,49,64
29235,note_on,,160,0,5,,,,,,,1,,,,49,64
29260,note_on,,0,0,6,,,,,,,2,,,,70,80
29260,note_on,,25,0,5,,,,,,,1,,,,82,88
29260,note_on,,25,0,6,,,,,,,2,,,,82,88
29260,note_on,,0,0,5,,,,,,,1,,,,70,80
29265,note_on,,5,0,6,,,,,,,2,,,,78,80
29265,note_on,,5,0,5,,,,,,,1,,,,78,80
29320,note_off,,55,0,5,,,,,,,1,,,,49,0
29320,note_off,,55,0,6,,,,,,,2,,,,49,0
29435,note_off,,115,0,5,,,,,,,1,,,,70,0
29435,note_off,,115,0,6,,,,,,,2,,,,70,0
29450,note_off,,15,0,6,,,,,,,2,,,,82,0
29450,note_off,,15,0,5,,,,,,,1,,,,82,0
29455,note_off,,5,0,5,,,,,,,1,,,,78,0
29455,note_off,,5,0,6,,,,,,,2,,,,78,0
29475,note_on,,0,0,5,,,,,,,1,,,,61,77
29475,note_on,,0,0,6,,,,,,,2,,,,61,77
29475,note_on,,20,0,5,,,,,,,1,,,,58,64
29475,note_on,,20,0,6,,,,,,,2,,,,58,64
29480,note_on,,5,0,6,,,,,,,2,,,,66,64
29480,note_on,,5,0,5,,,,,,,1,,,,66,64
29520,note_off,,40,0,5,,,,,,,1,,,,66,0
29520,note_off,,40,0,6,,,,,,,2,,,,66,0
29525,note_off,,5,0,5,,,,,,,1,,,,61,0
29525,note_off,,5,0,6,,,,,,,2,,,,61,0
29530,note_off,,5,0,6,,,,,,,2,,,,58,0
29530,note_off,,5,0,5,,,,,,,1,,,,58,0
29625,note_on,,0,0,5,,,,,,,1,,,,85,34
29625,note_on,,95,0,6,,,,,,,2,,,,73,68
29625,note_on,,95,0,5,,,,,,,1,,,,73,68
29625,note_on,,0,0,6,,,,,,,2,,,,85,34
29665,note_off,,40,0,6,,,,,,,2,,,,85,0
29665,note_off,,40,0,5,,,,,,,1,,,,85,0
29670,note_off,,5,0,6,,,,,,,2,,,,73,0
29670,note_off,,5,0,5,,,,,,,1,,,,73,0
29700,note_on,,30,0,5,,,,,,,1,,,,42,72
29700,note_on,,30,0,6,,,,,,,2,,,,42,72
29725,note_on,,25,0,5,,,,,,,1,,,,84,88
29725,note_on,,25,0,6,,,,,,,2,,,,84,88
29730,note_on,,5,0,6,,,,,,,2,,,,72,72
29730,note_on,,0,0,5,,,,,,,1,,,,81,64
29730,note_on,,5,0,5,,,,,,,1,,,,72,72
29730,note_on,,0,0,6,,,,,,,2,,,,81,64
29775,note_on,,0,0,6,,,,,,,2,,,,82,15
29775,note_off,,45,0,5,,,,,,,1,,,,42,0
29775,note_on,,0,0,5,,,,,,,1,,,,82,15
29775,note_off,,45,0,6,,,,,,,2,,,,42,0
29780,note_off,,5,0,6,,,,,,,2,,,,82,0
29780,note_off,,5,0,5,,,,,,,1,,,,82,0
29790,note_off,,0,0,5,,,,,,,1,,,,81,0
29790,note_off,,10,0,5,,,,,,,1,,,,72,0
29790,note_off,,10,0,6,,,,,,,2,,,,72,0
29790,note_off,,0,0,6,,,,,,,2,,,,81,0
29805,note_off,,15,0,6,,,,,,,2,,,,84,0
29805,note_off,,15,0,5,,,,,,,1,,,,84,0
29970,note_on,,0,0,5,,,,,,,1,,,,85,46
29970,note_on,,0,0,5,,,,,,,1,,,,66,64
29970,note_on,,165,0,6,,,,,,,2,,,,73,80
29970,note_on,,165,0,5,,,,,,,1,,,,73,80
29970,note_on,,0,0,6,,,,,,,2,,,,85,46
29970,note_on,,0,0,6,,,,,,,2,,,,66,64
29975,note_on,,5,0,5,,,,,,,1,,,,58,58
29975,note_on,,5,0,6,,,,,,,2,,,,58,58
29975,note_on,,0,0,6,,,,,,,2,,,,61,64
29975,note_on,,0,0,5,,,,,,,1,,,,61,64
29980,note_on,,5,0,5,,,,,,,1,,,,82,64
29980,note_on,,5,0,6,,,,,,,2,,,,82,64
30015,note_off,,0,0,6,,,,,,,2,,,,85,0
30015,note_off,,35,0,5,,,,,,,1,,,,82,0
30015,note_off,,0,0,5,,,,,,,1,,,,66,0
30015,note_off,,0,0,5,,,,,,,1,,,,85,0
30015,note_off,,35,0,6,,,,,,,2,,,,82,0
30015,note_off,,0,0,6,,,,,,,2,,,,66,0
30020,note_off,,5,0,5,,,,,,,1,,,,58,0
30020,note_off,,5,0,6,,,,,,,2,,,,58,0
30020,note_off,,0,0,5,,,,,,,1,,,,61,0
30020,note_off,,0,0,6,,,,,,,2,,,,61,0
30035,note_off,,15,0,6,,,,,,,2,,,,73,0
30035,note_off,,15,0,5,,,,,,,1,,,,73,0
30215,note_on,,180,0,6,,,,,,,2,,,,70,76
30215,note_on,,180,0,5,,,,,,,1,,,,70,76
30215,note_on,,0,0,6,,,,,,,2,,,,37,80
30215,note_on,,0,0,5,,,,,,,1,,,,37,80
30215,note_on,,0,0,5,,,,,,,1,,,,82,88
30215,note_on,,0,0,6,,,,,,,2,,,,82,88
30220,note_on,,5,0,6,,,,,,,2,,,,78,72
30220,note_on,,5,0,5,,,,,,,1,,,,78,72
30300,note_off,,80,0,5,,,,,,,1,,,,37,0
30300,note_off,,80,0,6,,,,,,,2,,,,37,0
30365,note_off,,65,0,6,,,,,,,2,,,,70,0
30365,note_off,,65,0,5,,,,,,,1,,,,70,0
30385,note_off,,20,0,5,,,,,,,1,,,,82,0
30385,note_off,,20,0,6,,,,,,,2,,,,82,0
30390,note_off,,5,0,6,,,,,,,2,,,,78,0
30390,note_off,,5,0,5,,,,,,,1,,,,78,0
30450,note_on,,0,0,5,,,,,,,1,,,,58,63
30450,note_on,,60,0,5,,,,,,,1,,,,66,60
30450,note_on,,60,0,6,,,,,,,2,,,,66,60
30450,note_on,,0,0,6,,,,,,,2,,,,58,63
30455,note_on,,5,0,5,,,,,,,1,,,,61,68
30455,note_on,,5,0,6,,,,,,,2,,,,61,68
30505,note_off,,50,0,6,,,,,,,2,,,,61,0
30505,note_off,,50,0,5,,,,,,,1,,,,61,0
30510,note_off,,5,0,6,,,,,,,2,,,,58,0
30510,note_off,,5,0,5,,,,,,,1,,,,58,0
30525,note_off,,15,0,6,,,,,,,2,,,,66,0
30525,note_off,,15,0,5,,,,,,,1,,,,66,0
30580,note_on,,55,0,5,,,,,,,1,,,,73,69
30580,note_on,,55,0,6,,,,,,,2,,,,73,69
30585,note_on,,5,0,5,,,,,,,1,,,,85,38
30585,note_on,,5,0,6,,,,,,,2,,,,85,38
30645,note_off,,60,0,5,,,,,,,1,,,,73,0
30645,note_off,,60,0,6,,,,,,,2,,,,73,0
30655,note_off,,10,0,5,,,,,,,1,,,,85,0
30655,note_off,,10,0,6,,,,,,,2,,,,85,0
30685,note_on,,30,0,6,,,,,,,2,,,,56,72
30685,note_on,,30,0,5,,,,,,,1,,,,56,72
30690,note_on,,5,0,5,,,,,,,1,,,,72,79
30690,note_on,,0,0,5,,,,,,,1,,,,84,88
30690,note_on,,0,0,6,,,,,,,2,,,,84,88
30690,note_on,,5,0,6,,,,,,,2,,,,72,79
30745,note_off,,55,0,6,,,,,,,2,,,,72,0
30745,note_off,,55,0,5,,,,,,,1,,,,72,0
30755,note_off,,10,0,6,,,,,,,2,,,,84,0
30755,note_off,,10,0,5,,,,,,,1,,,,84,0
30765,note_off,,10,0,6,,,,,,,2,,,,56,0
30765,note_off,,10,0,5,,,,,,,1,,,,56,0
30925,note_on,,160,0,5,,,,,,,1,,,,61,64
30925,note_on,,160,0,6,,,,,,,2,,,,61,64
30930,note_on,,5,0,6,,,,,,,2,,,,73,88
30930,note_on,,5,0,5,,,,,,,1,,,,73,88
30930,note_on,,0,0,5,,,,,,,1,,,,85,58
30930,note_on,,0,0,6,,,,,,,2,,,,85,58
30940,note_on,,10,0,6,,,,,,,2,,,,80,64
30940,note_on,,0,0,5,,,,,,,1,,,,65,47
30940,note_on,,0,0,6,,,,,,,2,,,,65,47
30940,note_on,,10,0,5,,,,,,,1,,,,80,64
30980,note_off,,40,0,6,,,,,,,2,,,,73,0
30980,note_off,,40,0,5,,,,,,,1,,,,73,0
30985,note_off,,5,0,6,,,,,,,2,,,,65,0
30985,note_off,,5,0,5,,,,,,,1,,,,65,0
30995,note_off,,10,0,5,,,,,,,1,,,,61,0
30995,note_off,,0,0,5,,,,,,,1,,,,85,0
30995,note_off,,0,0,6,,,,,,,2,,,,85,0
30995,note_off,,10,0,6,,,,,,,2,,,,61,0
31030,note_off,,35,0,6,,,,,,,2,,,,80,0
31030,note_off,,35,0,5,,,,,,,1,,,,80,0
31165,note_on,,135,0,6,,,,,,,2,,,,49,64
31165,note_on,,135,0,5,,,,,,,1,,,,49,64
31175,note_on,,10,0,6,,,,,,,2,,,,87,88
